Week;Year;GID;Name;Pos;Team;h/a;Oppt;DK points;DK salary
9;2016;1466;Mariota, Marcus;QB;ten;a;sdg;31.92;5900
9;2016;1301;Ryan, Matt;QB;atl;a;tam;31.76;7100
9;2016;1151;Brees, Drew;QB;nor;a;sfo;27.72;7200
9;2016;1404;Kaepernick, Colin;QB;sfo;h;nor;27.22;5600
9;2016;1252;Rodgers, Aaron;QB;gnb;h;ind;27.18;7800
9;2016;1400;Taylor, Tyrod;QB;buf;a;sea;26.86;5000
9;2016;1412;Wilson, Russell;QB;sea;h;buf;26.28;6400
9;2016;1225;Manning, Eli;QB;nyg;h;phi;23.88;5700
9;2016;1501;Prescott, Dak;QB;dal;a;cle;23.88;6100
9;2016;1465;Winston, Jameis;QB;tam;h;atl;22.84;6100
9;2016;1442;Bortles, Blake;QB;jac;a;kan;22.48;5800
9;2016;1232;Roethlisberger, Ben;QB;pit;a;bal;19.86;6600
9;2016;1231;Rivers, Philip;QB;sdg;h;ten;18.7;6500
9;2016;1488;Siemian, Trevor;QB;den;a;oak;17.32;5100
9;2016;1344;Bradford, Sam;QB;min;h;det;16.42;5000
9;2016;1302;Flacco, Joe;QB;bal;h;pit;15.84;5500
9;2016;1340;Stafford, Matthew;QB;det;a;min;15.76;5600
9;2016;1514;Wentz, Carson;QB;phi;a;nyg;15.16;5100
9;2016;1435;Keenum, Case;QB;lar;h;car;14.84;5000
9;2016;1409;Luck, Andrew;QB;ind;a;gnb;14.74;6700
9;2016;1378;Newton, Cam;QB;car;a;lar;14.6;7000
9;2016;1492;Kessler, Cody;QB;cle;h;dal;13.22;5000
9;2016;1242;Fitzpatrick, Ryan;QB;nyj;a;mia;12.32;5700
9;2016;1413;Foles, Nick;QB;kan;h;jac;11.18;5200
9;2016;1410;Tannehill, Ryan;QB;mia;h;nyj;9.66;5600
9;2016;1420;Glennon, Mike;QB;tam;h;atl;9;5000
9;2016;1441;Carr, Derek;QB;oak;h;den;7.66;6300
9;2016;1472;Petty, Bryce;QB;nyj;a;mia;0.76;5000
9;2016;1401;Mallett, Ryan;QB;bal;h;pit;0.36;5000
9;2016;1339;Sanchez, Mark;QB;dal;a;cle;0.12;5000
9;2016;5071;Webb, Joe;QB;car;a;lar;0;5000
9;2016;1262;Clemens, Kellen;QB;sdg;h;ten;0;5000
9;2016;1234;Schaub, Matt;QB;atl;a;tam;-0.2;5000
9;2016;2991;Gordon, Melvin;RB;sdg;h;ten;39.1;6300
9;2016;2899;Murray, Latavius;RB;oak;h;den;34.7;4000
9;2016;2793;Ingram, Mark;RB;nor;a;sfo;34.1;4800
9;2016;2998;Ajayi, Jay;RB;mia;h;nyj;25;6000
9;2016;2802;Harris, DuJuan;RB;sfo;h;nor;24.2;3000
9;2016;5444;Elliott, Ezekiel;RB;dal;a;cle;22.7;7900
9;2016;2467;Gore, Frank;RB;ind;a;gnb;21.1;4500
9;2016;2831;Murray, DeMarco;RB;ten;a;sdg;21;7600
9;2016;2604;Hightower, Tim;RB;nor;a;sfo;17.2;4000
9;2016;2613;Forte, Matt;RB;nyj;a;mia;16.7;6500
9;2016;2993;Yeldon, T.J.;RB;jac;a;kan;16.5;3600
9;2016;2707;McCoy, LeSean;RB;buf;a;sea;16;6200
9;2016;2963;Bibbs, Kapri;RB;den;a;oak;15;3500
9;2016;2741;Ivory, Chris;RB;jac;a;kan;13.7;3200
9;2016;2888;Bell, Le'Veon;RB;pit;a;bal;13;7700
9;2016;2930;Freeman, Devonta;RB;atl;a;tam;12.5;6700
9;2016;2894;Gillislee, Mike;RB;buf;a;sea;11.6;4100
9;2016;2992;Gurley, Todd;RB;lar;h;car;11.4;5800
9;2016;2969;Crowell, Isaiah;RB;cle;h;dal;10.7;3900
9;2016;2987;West, Charcandrick;RB;kan;h;jac;10.4;4400
9;2016;2484;Sproles, Darren;RB;phi;a;nyg;10.1;3900
9;2016;5507;Barber, Peyton;RB;tam;h;atl;9.5;3000
9;2016;2911;Cunningham, Benny;RB;lar;h;car;9.2;3700
9;2016;5490;Richard, Jalen;RB;oak;h;den;9.2;3000
9;2016;2819;Powell, Bilal;RB;nyj;a;mia;9.1;4100
9;2016;2907;Riddick, Theo;RB;det;a;min;8.6;4900
9;2016;2754;Mathews, Ryan;RB;phi;a;nyg;8.5;4100
9;2016;5472;Perkins, Paul;RB;nyg;h;phi;7.7;3000
9;2016;5446;Drake, Kenyan;RB;mia;h;nyj;7.6;3000
9;2016;2856;Hillman, Ronnie;RB;min;h;det;7.2;3000
9;2016;2774;Smith, Antone;RB;tam;h;atl;7.2;3000
9;2016;2805;DiMarco, Patrick;RB;atl;a;tam;7.1;3000
9;2016;2957;Williams, Damien;RB;mia;h;nyj;6.9;3100
9;2016;2658;Jennings, Rashad;RB;nyg;h;phi;6.9;3900
9;2016;2997;Johnson, Duke;RB;cle;h;dal;6.6;4000
9;2016;2887;Barner, Kenjon;RB;phi;a;nyg;6.3;3000
9;2016;2898;Michael, Christine;RB;sea;h;buf;6.1;6700
9;2016;2873;Asiata, Matt;RB;min;h;det;6.1;4300
9;2016;2840;Todman, Jordan;RB;ind;a;gnb;6;3000
9;2016;2871;Morris, Alfred;RB;dal;a;cle;5.6;4600
9;2016;2895;James, Mike;RB;tam;h;atl;5;0
9;2016;5449;Washington, DeAndre;RB;oak;h;den;4.5;3300
9;2016;2867;Turbin, Robert;RB;ind;a;gnb;4.3;3400
9;2016;2495;Bush, Reggie;RB;buf;a;sea;4.2;3000
9;2016;2612;Stewart, Jonathan;RB;car;a;lar;4.2;5200
9;2016;5468;Booker, Devontae;RB;den;a;oak;4;6400
9;2016;2929;West, Terrance;RB;bal;h;pit;3.7;4700
9;2016;2549;Kuhn, John;RB;nor;a;sfo;3.4;3000
9;2016;5469;Dixon, Kenneth;RB;bal;h;pit;3.3;3600
9;2016;5375;Ward, Terron;RB;atl;a;tam;3;3000
9;2016;5494;Farrow, Kenneth;RB;sdg;h;ten;2.9;3000
9;2016;2891;Davis, Knile;RB;kan;h;jac;2.7;3100
9;2016;5483;Washington, Dwayne;RB;det;a;min;2.6;3200
9;2016;5473;Smallwood, Wendell;RB;phi;a;nyg;2.5;3700
9;2016;5448;Prosise, C.J.;RB;sea;h;buf;2.5;3300
9;2016;5320;Davis, Mike;RB;sfo;h;nor;2;3900
