Week;Year;GID;Name;Pos;Team;h/a;Oppt;DK points;DK salary
11;2014;1252;Rodgers, Aaron;QB;gnb;h;phi;31.84;9400
11;2014;1263;Cutler, Jay;QB;chi;h;min;28.3;7700
11;2014;1409;Luck, Andrew;QB;ind;h;nwe;23.62;10000
11;2014;1412;Wilson, Russell;QB;sea;a;kan;22.22;7800
11;2014;1403;Dalton, Andy;QB;cin;a;nor;22;5600
11;2014;1339;Sanchez, Mark;QB;phi;a;gnb;20.84;5800
11;2014;1290;Stanton, Drew;QB;ari;h;det;20.84;5500
11;2014;1378;Newton, Cam;QB;car;h;atl;20.68;6700
11;2014;1081;Manning, Peyton;QB;den;a;stl;20.46;9900
11;2014;1175;McCown, Josh;QB;tam;a;was;20.32;6500
11;2014;1410;Tannehill, Ryan;QB;mia;h;buf;18.8;6000
11;2014;1336;Hoyer, Brian;QB;cle;h;hou;18.6;5500
11;2014;1440;Mettenberger, Zach;QB;ten;h;pit;17.52;5200
11;2014;1131;Brady, Tom;QB;nwe;a;ind;16.08;9800
11;2014;1401;Mallett, Ryan;QB;hou;a;cle;15.14;5700
11;2014;1301;Ryan, Matt;QB;atl;a;car;15.12;6400
11;2014;1151;Brees, Drew;QB;nor;h;cin;14.5;8300
11;2014;1408;Griffin III, Robert;QB;was;h;tam;14.38;6300
11;2014;1404;Kaepernick, Colin;QB;sfo;a;nyg;14.12;6400
11;2014;1213;Hill, Shaun;QB;stl;h;den;13.8;5000
11;2014;1231;Rivers, Philip;QB;sdg;h;oak;11.62;6800
11;2014;1232;Roethlisberger, Ben;QB;pit;a;ten;11.48;7200
11;2014;1225;Manning, Eli;QB;nyg;h;sfo;10.2;6200
11;2014;1439;Bridgewater, Teddy;QB;min;a;chi;9.52;5900
11;2014;1250;Orton, Kyle;QB;buf;a;mia;7.92;5800
11;2014;1340;Stafford, Matthew;QB;det;a;ari;6.32;7400
11;2014;1441;Carr, Derek;QB;oak;a;sdg;5.88;5100
11;2014;1254;Smith, Alex;QB;kan;h;sea;4.22;5700
11;2014;1307;Flynn, Matt;QB;gnb;h;phi;0.74;5000
11;2014;1234;Schaub, Matt;QB;oak;a;sdg;0;5000
11;2014;1227;McCown, Luke;QB;nor;h;cin;0;5000
11;2014;5071;Webb, Joe;QB;car;h;atl;0;5000
11;2014;1452;Garoppolo, Jimmy;QB;nwe;a;ind;-0.2;5000
11;2014;2953;Gray, Jonas;RB;nwe;a;ind;46.9;3300
11;2014;2629;Charles, Jamaal;RB;kan;h;sea;33.8;7100
11;2014;2888;Bell, Le'Veon;RB;pit;a;ten;33.2;7200
11;2014;2613;Forte, Matt;RB;chi;h;min;26.5;10100
11;2014;2896;Lacy, Eddie;RB;gnb;h;phi;26.4;6800
11;2014;2928;Hill, Jeremy;RB;cin;a;nor;20.5;4500
11;2014;2924;Anderson, C.J.;RB;den;a;stl;19.5;4800
11;2014;2960;Blue, Alfred;RB;hou;a;cle;18.6;3000
11;2014;2793;Ingram, Mark;RB;nor;h;cin;16.7;6200
11;2014;2813;Helu, Roy;RB;was;h;tam;16.7;4400
11;2014;2552;Lynch, Marshawn;RB;sea;a;kan;16.5;8200
11;2014;2932;Mason, Tre;RB;stl;h;den;15.4;4400
11;2014;2871;Morris, Alfred;RB;was;h;tam;15.2;5400
11;2014;2719;Bell, Joique;RB;det;a;ari;14.5;3900
11;2014;2851;Brown, Bryce;RB;buf;a;mia;14.1;4400
11;2014;2467;Gore, Frank;RB;sfo;a;nyg;12.4;4500
11;2014;2859;Miller, Lamar;RB;mia;h;buf;11.8;5000
11;2014;2830;Vereen, Shane;RB;nwe;a;ind;11.7;5500
11;2014;2707;McCoy, LeSean;RB;phi;a;gnb;11.6;6400
