Week;Year;GID;Name;Pos;Team;h/a;Oppt;DK points;DK salary
13;2016;1302;Flacco, Joe;QB;bal;h;mia;33.24;5300
13;2016;1409;Luck, Andrew;QB;ind;a;nyj;29.72;7300
13;2016;1207;Palmer, Carson;QB;ari;h;was;26.9;6000
13;2016;1340;Stafford, Matthew;QB;det;a;nor;26.84;7000
13;2016;1403;Dalton, Andy;QB;cin;h;phi;25.18;5200
13;2016;1441;Carr, Derek;QB;oak;h;buf;20.8;6500
13;2016;1514;Wentz, Carson;QB;phi;a;cin;19.62;5300
13;2016;1415;Cousins, Kirk;QB;was;a;ari;18.84;6400
13;2016;1232;Roethlisberger, Ben;QB;pit;h;nyg;18.56;7400
13;2016;1414;Osweiler, Brock;QB;hou;a;gnb;17.28;5200
13;2016;1301;Ryan, Matt;QB;atl;h;kan;17.18;6800
13;2016;1412;Wilson, Russell;QB;sea;h;car;16.98;6300
13;2016;1252;Rodgers, Aaron;QB;gnb;h;hou;16.96;6700
13;2016;1231;Rivers, Philip;QB;sdg;h;tam;16.8;6500
13;2016;1465;Winston, Jameis;QB;tam;a;sdg;16.3;6200
13;2016;1344;Bradford, Sam;QB;min;h;dal;14.88;5100
13;2016;1131;Brady, Tom;QB;nwe;h;lar;14.86;7500
13;2016;1400;Taylor, Tyrod;QB;buf;a;oak;14.64;5700
13;2016;1225;Manning, Eli;QB;nyg;a;pit;13.7;5900
13;2016;1254;Smith, Alex;QB;kan;a;atl;13.5;5400
13;2016;1442;Bortles, Blake;QB;jac;h;den;13.14;5000
13;2016;1151;Brees, Drew;QB;nor;h;det;13.04;7600
13;2016;1378;Newton, Cam;QB;car;a;sea;12.48;6600
13;2016;1501;Prescott, Dak;QB;dal;a;min;12.26;5900
13;2016;1410;Tannehill, Ryan;QB;mia;a;bal;10.04;5500
13;2016;1490;Goff, Jared;QB;lar;a;nwe;8.34;5000
13;2016;1417;Barkley, Matt;QB;chi;h;sfo;7.98;5000
13;2016;1472;Petty, Bryce;QB;nyj;h;ind;7.4;5000
13;2016;1516;Lynch, Paxton;QB;den;a;jac;5.26;5000
13;2016;1242;Fitzpatrick, Ryan;QB;nyj;h;ind;2.54;5200
13;2016;1404;Kaepernick, Colin;QB;sfo;a;chi;2.16;6100
13;2016;1493;Boykin, Trevone;QB;sea;h;car;1.62;5000
13;2016;1381;Gabbert, Blaine;QB;sfo;a;chi;1.5;5000
13;2016;1213;Hill, Shaun;QB;min;h;dal;0.24;5000
13;2016;1433;Tolzien, Scott;QB;ind;a;nyj;0.14;5100
13;2016;1421;Manuel, E.J.;QB;buf;a;oak;0;5000
