Week;Year;GID;Name;Pos;Team;h/a;Oppt;DK points;DK salary
7;2016;1409;Luck, Andrew;QB;ind;a;ten;30.82;7000
7;2016;1151;Brees, Drew;QB;nor;a;kan;28.68;7400
7;2016;1252;Rodgers, Aaron;QB;gnb;h;chi;27.74;7100
7;2016;1415;Cousins, Kirk;QB;was;a;det;25.94;5900
7;2016;1400;Taylor, Tyrod;QB;buf;a;mia;24.34;5500
7;2016;1403;Dalton, Andy;QB;cin;h;cle;23.32;6000
7;2016;1465;Winston, Jameis;QB;tam;a;sfo;21.66;5900
7;2016;1495;Hogan, Kevin;QB;cle;a;cin;21.4;5000
7;2016;1231;Rivers, Philip;QB;sdg;a;atl;19.64;6500
7;2016;1131;Brady, Tom;QB;nwe;a;pit;18.18;7900
7;2016;1340;Stafford, Matthew;QB;det;h;was;17.84;6400
7;2016;1466;Mariota, Marcus;QB;ten;h;ind;17.68;6000
7;2016;1207;Palmer, Carson;QB;ari;h;sea;17.48;5700
7;2016;1254;Smith, Alex;QB;kan;h;nor;17.26;6100
7;2016;1410;Tannehill, Ryan;QB;mia;h;buf;16.26;5100
7;2016;1404;Kaepernick, Colin;QB;sfo;h;tam;16.12;5300
7;2016;1442;Bortles, Blake;QB;jac;h;oak;15.14;6200
7;2016;1301;Ryan, Matt;QB;atl;h;sdg;14.72;7200
7;2016;1430;Jones, Landry;QB;pit;h;nwe;14.24;5000
7;2016;1441;Carr, Derek;QB;oak;a;jac;12.4;6300
7;2016;1435;Keenum, Case;QB;lar;h;nyg;11.94;5200
7;2016;1488;Siemian, Trevor;QB;den;h;hou;10.18;5200
7;2016;1344;Bradford, Sam;QB;min;a;phi;9.86;5100
7;2016;1412;Wilson, Russell;QB;sea;a;ari;9.7;6700
7;2016;1514;Wentz, Carson;QB;phi;h;min;9.12;5200
7;2016;1242;Fitzpatrick, Ryan;QB;nyj;h;bal;8.7;5100
7;2016;1426;Smith, Geno;QB;nyj;h;bal;8.5;5000
7;2016;1225;Manning, Eli;QB;nyg;a;lar;7.64;6100
7;2016;1302;Flacco, Joe;QB;bal;a;nyj;7.52;5800
7;2016;1414;Osweiler, Brock;QB;hou;a;den;5.84;5100
7;2016;1492;Kessler, Cody;QB;cle;a;cin;3.08;5000
7;2016;1336;Hoyer, Brian;QB;chi;a;gnb;1.96;5900
7;2016;1417;Barkley, Matt;QB;chi;a;gnb;1.14;5000
7;2016;1262;Clemens, Kellen;QB;sdg;a;atl;0;5000
7;2016;2991;Gordon, Melvin;RB;sdg;a;atl;36.1;6400
7;2016;2613;Forte, Matt;RB;nyj;h;bal;33.4;5000
7;2016;2998;Ajayi, Jay;RB;mia;h;buf;31.6;4500
7;2016;2928;Hill, Jeremy;RB;cin;h;cle;30.2;4000
7;2016;2721;Blount, LeGarrette;RB;nwe;a;pit;29.4;4900
7;2016;5395;Johnson, David;RB;ari;h;sea;28.1;7400
7;2016;2888;Bell, Le'Veon;RB;pit;h;nwe;24.9;8000
7;2016;2831;Murray, DeMarco;RB;ten;h;ind;24.7;7200
7;2016;2914;Ware, Spencer;RB;kan;h;nor;21.1;5800
7;2016;2818;Rodgers, Jacquizz;RB;tam;a;sfo;20.3;4300
7;2016;2899;Murray, Latavius;RB;oak;a;jac;20.3;4400
7;2016;2924;Anderson, C.J.;RB;den;h;hou;19.7;6200
7;2016;2467;Gore, Frank;RB;ind;a;ten;19.3;4700
7;2016;2915;Thompson, Chris;RB;was;a;det;18.3;3100
7;2016;2793;Ingram, Mark;RB;nor;a;kan;17.2;5400
7;2016;2969;Crowell, Isaiah;RB;cle;a;cin;16.9;4000
7;2016;2875;Draughn, Shaun;RB;sfo;h;tam;16.3;3000
7;2016;2889;Bernard, Giovani;RB;cin;h;cle;15.7;4800
7;2016;5468;Booker, Devontae;RB;den;h;hou;15.7;3700
7;2016;2992;Gurley, Todd;RB;lar;h;nyg;15.2;6300
7;2016;2930;Freeman, Devonta;RB;atl;h;sdg;15;5900
7;2016;2994;Coleman, Tevin;RB;atl;h;sdg;14.4;4900
7;2016;5507;Barber, Peyton;RB;tam;a;sfo;14.4;3000
7;2016;2873;Asiata, Matt;RB;min;a;phi;14;3500
7;2016;2658;Jennings, Rashad;RB;nyg;a;lar;12.9;4200
7;2016;2954;White, James;RB;nwe;a;pit;11.2;4600
7;2016;2495;Bush, Reggie;RB;buf;a;mia;10.4;3000
7;2016;2859;Miller, Lamar;RB;hou;a;den;9.7;6000
7;2016;5397;Zenner, Zach;RB;det;h;was;8.9;3500
7;2016;5493;Kelley, Rob;RB;was;a;det;8.6;3000
7;2016;2898;Michael, Christine;RB;sea;a;ari;8.5;6700
7;2016;2754;Mathews, Ryan;RB;phi;h;min;8.3;3900
7;2016;5320;Davis, Mike;RB;sfo;h;tam;8.1;3000
7;2016;2802;Harris, DuJuan;RB;sfo;h;tam;7.7;0
7;2016;2957;Williams, Damien;RB;mia;h;buf;7.6;3000
7;2016;2997;Johnson, Duke;RB;cle;a;cin;7.3;3900
7;2016;2741;Ivory, Chris;RB;jac;h;oak;7.1;3400
7;2016;2484;Sproles, Darren;RB;phi;h;min;6.9;3800
7;2016;2642;Forsett, Justin;RB;det;h;was;6.8;3300
7;2016;2972;Carey, Ka'Deem;RB;chi;a;gnb;6.7;3000
7;2016;2774;Smith, Antone;RB;tam;a;sfo;6.7;0
7;2016;2935;McKinnon, Jerick;RB;min;a;phi;5.8;4300
7;2016;2604;Hightower, Tim;RB;nor;a;kan;5.4;3000
7;2016;2960;Blue, Alfred;RB;hou;a;den;5.3;3000
7;2016;2890;Burkhead, Rex;RB;cin;h;cle;4.3;3000
7;2016;2975;Taliaferro, Lorenzo;RB;bal;a;nyj;4;0
7;2016;2993;Yeldon, T.J.;RB;jac;h;oak;3.8;4100
7;2016;5448;Prosise, C.J.;RB;sea;a;ari;3.7;3000
7;2016;5449;Washington, DeAndre;RB;oak;a;jac;3.2;3900
7;2016;2867;Turbin, Robert;RB;ind;a;ten;3.2;3000
7;2016;4663;Johnson, Malcolm;RB;cle;a;cin;3.1;3000
7;2016;2869;Cadet, Travaris;RB;nor;a;kan;2.7;3000
7;2016;5472;Perkins, Paul;RB;nyg;a;lar;2.6;3000
7;2016;5406;Ripkowski, Aaron;RB;gnb;h;chi;2.6;3000
7;2016;5482;Janovich, Andy;RB;den;h;hou;2.3;3000
7;2016;5447;Howard, Jordan;RB;chi;a;gnb;2.2;6000
7;2016;2894;Gillislee, Mike;RB;buf;a;mia;2;3000
7;2016;2696;Foster, Arian;RB;mia;h;buf;1.9;4200
7;2016;2911;Cunningham, Benny;RB;lar;h;nyg;1.9;3000
7;2016;5470;Ervin, Tyler;RB;hou;a;den;1.9;3000
7;2016;2819;Powell, Bilal;RB;nyj;h;bal;1.8;3700
7;2016;2987;West, Charcandrick;RB;kan;h;nor;1.8;3000
7;2016;3552;Jones, Matt;RB;was;a;det;1.7;4200
7;2016;5494;Farrow, Kenneth;RB;sdg;a;atl;1.3;3000
7;2016;5473;Smallwood, Wendell;RB;phi;h;min;1.3;3000
7;2016;2805;DiMarco, Patrick;RB;atl;h;sdg;1.3;3000
7;2016;2908;Juszczyk, Kyle;RB;bal;a;nyj;1.2;3000
7;2016;2913;Olawale, Jamize;RB;oak;a;jac;1.2;3000
7;2016;5490;Richard, Jalen;RB;oak;a;jac;1.1;3600
7;2016;2707;McCoy, LeSean;RB;buf;a;mia;1.1;7600
7;2016;2929;West, Terrance;RB;bal;a;nyj;1;4800
7;2016;2822;Sherman, Anthony;RB;kan;h;nor;1;3000
7;2016;5469;Dixon, Kenneth;RB;bal;a;nyj;0.9;3000
7;2016;2863;Rainey, Bobby;RB;nyg;a;lar;0.9;3200
7;2016;2892;Ellington, Andre;RB;ari;h;sea;0.7;3000
7;2016;2856;Hillman, Ronnie;RB;min;a;phi;0.6;3000
7;2016;5509;Jackson, Don;RB;gnb;h;chi;0.6;0
7;2016;2549;Kuhn, John;RB;nor;a;kan;0.3;3000
7;2016;5445;Henry, Derrick;RB;ten;h;ind;0.3;3100
7;2016;2912;Line, Zach;RB;min;a;phi;0.2;3000
7;2016;5450;Collins, Alex;RB;sea;a;ari;0.2;3000
7;2016;5510;Pope, Troymaine;RB;nyj;h;bal;0.1;3000
7;2016;2891;Davis, Knile;RB;kan;h;nor;0.1;3000
7;2016;2825;Develin, James;RB;nwe;a;pit;0;3000
7;2016;5415;Burton, Michael;RB;det;h;was;0;3000
7;2016;5484;Ferguson, Josh;RB;ind;a;ten;0;3000
7;2016;2976;Darkwa, Orleans;RB;nyg;a;lar;0;3000
7;2016;2901;Robinson, Denard;RB;jac;h;oak;0;3000
7;2016;2840;Todman, Jordan;RB;ind;a;ten;0;3000
7;2016;5441;Brown, Malcolm;RB;lar;h;nyg;0;3000
7;2016;2919;Reynolds, Chase;RB;lar;h;nyg;0;3000
7;2016;2887;Barner, Kenjon;RB;phi;h;min;0;3000
7;2016;2719;Bell, Joique;RB;chi;a;gnb;0;3000
7;2016;2903;Taylor, Stepfan;RB;ari;h;sea;0;3000
7;2016;2940;Andrews, Antonio;RB;ten;h;ind;0;3000
7;2016;2874;Bolden, Brandon;RB;nwe;a;pit;0;3000
7;2016;5446;Drake, Kenyan;RB;mia;h;buf;0;3000
7;2016;5370;Allen, Javorius;RB;bal;a;nyj;0;3000
7;2016;5504;Watt, Derek;RB;sdg;a;atl;0;3000
7;2016;5403;Nix, Roosevelt;RB;pit;h;nwe;0;3000
7;2016;2624;Felton, Jerome;RB;buf;a;mia;0;3000
7;2016;2629;Charles, Jamaal;RB;kan;h;nor;0;5700
7;2016;2918;Williams, Kerwynn;RB;ari;h;sea;0;3000
7;2016;2949;Atkinson, George;RB;cle;a;cin;0;3000
7;2016;5413;Fowler, Jalston;RB;ten;h;ind;0;3000
7;2016;2963;Bibbs, Kapri;RB;den;h;hou;0;3000
