Week;Year;GID;Name;Pos;Team;h/a;Oppt;DK points;DK salary
12;2016;1404;Kaepernick, Colin;QB;sfo;a;mia;37.14;5700
12;2016;1151;Brees, Drew;QB;nor;h;lar;36.5;7100
12;2016;1415;Cousins, Kirk;QB;was;a;dal;33.16;5900
12;2016;1488;Siemian, Trevor;QB;den;h;kan;32.02;5100
12;2016;1410;Tannehill, Ryan;QB;mia;h;sfo;26.8;5500
12;2016;1252;Rodgers, Aaron;QB;gnb;a;phi;26.12;7000
12;2016;1417;Barkley, Matt;QB;chi;h;ten;25.64;5000
12;2016;1378;Newton, Cam;QB;car;a;oak;22.44;6800
12;2016;1441;Carr, Derek;QB;oak;h;car;22.3;6100
12;2016;1501;Prescott, Dak;QB;dal;h;was;21.7;6300
12;2016;1466;Mariota, Marcus;QB;ten;a;chi;21.64;7200
12;2016;1442;Bortles, Blake;QB;jac;a;buf;21.14;5600
12;2016;1232;Roethlisberger, Ben;QB;pit;a;ind;20.84;7300
12;2016;1231;Rivers, Philip;QB;sdg;a;hou;20.68;6300
12;2016;1400;Taylor, Tyrod;QB;buf;h;jac;20.44;5900
12;2016;1225;Manning, Eli;QB;nyg;a;cle;19.56;6500
12;2016;1301;Ryan, Matt;QB;atl;h;ari;19.26;6900
12;2016;1131;Brady, Tom;QB;nwe;a;nyj;19.04;7800
12;2016;1490;Goff, Jared;QB;lar;a;nor;18.56;5200
12;2016;1207;Palmer, Carson;QB;ari;a;atl;18.56;5300
12;2016;1514;Wentz, Carson;QB;phi;h;gnb;18.46;5400
12;2016;1175;McCown, Josh;QB;cle;h;nyg;17.88;5000
12;2016;1242;Fitzpatrick, Ryan;QB;nyj;h;nwe;17.86;5100
12;2016;1465;Winston, Jameis;QB;tam;h;sea;17;5400
12;2016;1340;Stafford, Matthew;QB;det;h;min;16.28;5700
12;2016;1414;Osweiler, Brock;QB;hou;h;sdg;15.14;5100
12;2016;1254;Smith, Alex;QB;kan;a;den;15;5000
12;2016;1403;Dalton, Andy;QB;cin;a;bal;14.72;5400
12;2016;1302;Flacco, Joe;QB;bal;h;cin;14.26;5300
12;2016;1412;Wilson, Russell;QB;sea;a;tam;12.04;6700
12;2016;1433;Tolzien, Scott;QB;ind;h;pit;10.8;5000
12;2016;1344;Bradford, Sam;QB;min;a;det;7.96;5100
12;2016;1430;Jones, Landry;QB;pit;a;ind;0;5000
12;2016;1234;Schaub, Matt;QB;atl;h;ari;0;5000
12;2016;1495;Hogan, Kevin;QB;cle;h;nyg;0;5000
12;2016;5071;Webb, Joe;QB;car;a;oak;0;5000
12;2016;1262;Clemens, Kellen;QB;sdg;a;hou;0;5000
12;2016;1437;McGloin, Matt;QB;oak;h;car;0;5000
12;2016;5395;Johnson, David;RB;ari;a;atl;33.1;8900
12;2016;2793;Ingram, Mark;RB;nor;h;lar;32.7;5000
12;2016;2707;McCoy, LeSean;RB;buf;h;jac;32.4;7300
12;2016;2888;Bell, Le'Veon;RB;pit;a;ind;27.2;9000
12;2016;5444;Elliott, Ezekiel;RB;dal;h;was;26;8500
12;2016;2930;Freeman, Devonta;RB;atl;h;ari;21.7;6400
12;2016;2612;Stewart, Jonathan;RB;car;a;oak;21.6;5000
12;2016;2933;Hyde, Carlos;RB;sfo;a;mia;20.5;4800
12;2016;2604;Hightower, Tim;RB;nor;h;lar;18.5;5400
12;2016;2899;Murray, Latavius;RB;oak;h;car;17.8;5500
12;2016;5447;Howard, Jordan;RB;chi;h;ten;15.7;5300
12;2016;2928;Hill, Jeremy;RB;cin;a;bal;14.2;3900
12;2016;2969;Crowell, Isaiah;RB;cle;h;nyg;14.1;3900
12;2016;2831;Murray, DeMarco;RB;ten;a;chi;13.4;7700
12;2016;2873;Asiata, Matt;RB;min;a;det;13.1;3400
12;2016;2992;Gurley, Todd;RB;lar;a;nor;12.9;5700
12;2016;2991;Gordon, Melvin;RB;sdg;a;hou;12.9;7000
12;2016;2998;Ajayi, Jay;RB;mia;h;sfo;12.6;7600
12;2016;2741;Ivory, Chris;RB;jac;a;buf;12.5;4200
12;2016;5469;Dixon, Kenneth;RB;bal;h;cin;12;3800
12;2016;5445;Henry, Derrick;RB;ten;a;chi;12;5200
12;2016;2777;Starks, James;RB;gnb;a;phi;11.8;4400
12;2016;2914;Ware, Spencer;RB;kan;a;den;11.6;6100
12;2016;5468;Booker, Devontae;RB;den;h;kan;11.1;5600
12;2016;2875;Draughn, Shaun;RB;sfo;a;mia;10.9;3200
12;2016;2907;Riddick, Theo;RB;det;h;min;10.8;5400
12;2016;2935;McKinnon, Jerick;RB;min;a;det;10.6;3200
12;2016;2484;Sproles, Darren;RB;phi;h;gnb;10.4;4500
12;2016;2858;Martin, Doug;RB;tam;h;sea;10;4900
12;2016;2816;Lewis, Dion;RB;nwe;a;nyj;9.8;4000
12;2016;5406;Ripkowski, Aaron;RB;gnb;a;phi;9.6;3000
12;2016;2859;Miller, Lamar;RB;hou;h;sdg;9.5;5800
12;2016;2929;West, Terrance;RB;bal;h;cin;9.4;4000
12;2016;2994;Coleman, Tevin;RB;atl;h;ari;9.3;4700
12;2016;2915;Thompson, Chris;RB;was;a;dal;8.4;3600
12;2016;2613;Forte, Matt;RB;nyj;h;nwe;8;5500
12;2016;2658;Jennings, Rashad;RB;nyg;a;cle;7.9;5600
12;2016;2997;Johnson, Duke;RB;cle;h;nyg;7;3600
12;2016;2890;Burkhead, Rex;RB;cin;a;bal;6.8;3000
12;2016;2721;Blount, LeGarrette;RB;nwe;a;nyj;6.7;5900
12;2016;5472;Perkins, Paul;RB;nyg;a;cle;6.3;3900
12;2016;2954;White, James;RB;nwe;a;nyj;6.2;4400
12;2016;5493;Kelley, Rob;RB;was;a;dal;6.2;4300
12;2016;5473;Smallwood, Wendell;RB;phi;h;gnb;5.7;4300
12;2016;2819;Powell, Bilal;RB;nyj;h;nwe;5.3;4600
12;2016;2908;Juszczyk, Kyle;RB;bal;h;cin;4.8;3000
12;2016;2467;Gore, Frank;RB;ind;h;pit;4.1;5200
12;2016;2901;Robinson, Denard;RB;jac;a;buf;3.9;3000
12;2016;2892;Ellington, Andre;RB;ari;a;atl;3.9;3500
12;2016;2957;Williams, Damien;RB;mia;h;sfo;3.8;3900
12;2016;5402;Rawls, Thomas;RB;sea;a;tam;3.8;5700
12;2016;2867;Turbin, Robert;RB;ind;h;pit;3.8;3300
12;2016;2840;Todman, Jordan;RB;ind;h;pit;3.7;3000
12;2016;2647;Tolbert, Mike;RB;car;a;oak;3.4;3000
12;2016;5392;Montgomery, Ty;RB;gnb;a;phi;3.4;4700
12;2016;5507;Barber, Peyton;RB;tam;h;sea;3;3900
12;2016;2993;Yeldon, T.J.;RB;jac;a;buf;3;3500
12;2016;2972;Carey, Ka'Deem;RB;chi;h;ten;2.8;3000
12;2016;2990;Toussaint, Fitzgerald;RB;pit;a;ind;2.8;4200
12;2016;2820;Jones, Taiwan;RB;oak;h;car;2.5;3000
12;2016;5490;Richard, Jalen;RB;oak;h;car;2.3;3300
12;2016;2887;Barner, Kenjon;RB;phi;h;gnb;2.2;3600
12;2016;2911;Cunningham, Benny;RB;lar;a;nor;2.2;4000
12;2016;2963;Bibbs, Kapri;RB;den;h;kan;2.2;4000
12;2016;5483;Washington, Dwayne;RB;det;h;min;1.9;3500
12;2016;5431;Hunt, Akeem;RB;hou;h;sdg;1.9;3500
12;2016;2913;Olawale, Jamize;RB;oak;h;car;1.8;3000
12;2016;2549;Kuhn, John;RB;nor;h;lar;1.7;3000
12;2016;2825;Develin, James;RB;nwe;a;nyj;1.5;3000
12;2016;2802;Harris, DuJuan;RB;sfo;a;mia;1.5;4000
12;2016;5516;Farmer, George;RB;sea;a;tam;1.4;0
12;2016;2916;Whittaker, Fozzy;RB;car;a;oak;1.4;3000
12;2016;2881;Grimes, Jonathan;RB;hou;h;sdg;1.4;3000
12;2016;5451;Williams, Jonathan;RB;buf;h;jac;1.2;3000
12;2016;2871;Morris, Alfred;RB;dal;h;was;1.2;5100
12;2016;2880;Dunbar, Lance;RB;dal;h;was;1.1;3000
12;2016;5441;Brown, Malcolm;RB;lar;a;nor;0.9;3000
12;2016;5446;Drake, Kenyan;RB;mia;h;sfo;0.9;3000
12;2016;5482;Janovich, Andy;RB;den;h;kan;0.9;3000
12;2016;2987;West, Charcandrick;RB;kan;a;den;0.8;5000
12;2016;2891;Davis, Knile;RB;kan;a;den;0.6;3000
12;2016;5371;Langford, Jeremy;RB;chi;h;ten;0.5;3800
12;2016;2898;Michael, Christine;RB;gnb;a;phi;0.4;3300
12;2016;2912;Line, Zach;RB;min;a;det;0.2;3000
12;2016;2986;Tukuafu, Will;RB;sea;a;tam;0;3000
12;2016;5415;Burton, Michael;RB;det;h;min;0;3000
12;2016;2869;Cadet, Travaris;RB;nor;h;lar;0;3000
12;2016;5484;Ferguson, Josh;RB;ind;h;pit;0;3000
12;2016;2976;Darkwa, Orleans;RB;nyg;a;cle;0;3000
12;2016;5405;Grant, Corey;RB;jac;a;buf;0;3000
12;2016;2495;Bush, Reggie;RB;buf;h;jac;0;3400
12;2016;2919;Reynolds, Chase;RB;lar;a;nor;0;3000
12;2016;2903;Taylor, Stepfan;RB;ari;a;atl;0;3000
12;2016;2940;Andrews, Antonio;RB;ten;a;chi;0;3000
12;2016;2822;Sherman, Anthony;RB;kan;a;den;0;3000
12;2016;2874;Bolden, Brandon;RB;nwe;a;nyj;0;3000
12;2016;2775;Spiller, C.J.;RB;nyj;h;nwe;0;3000
12;2016;5370;Allen, Javorius;RB;bal;h;cin;0;3000
12;2016;5397;Zenner, Zach;RB;det;h;min;0;3000
12;2016;5504;Watt, Derek;RB;sdg;a;hou;0;3300
12;2016;5492;Smith, Keith;RB;dal;h;was;0;3000
12;2016;5403;Nix, Roosevelt;RB;pit;a;ind;0;3000
12;2016;2624;Felton, Jerome;RB;buf;h;jac;0;3000
12;2016;2965;Thompson, Juwan;RB;den;h;kan;0;3000
12;2016;2918;Williams, Kerwynn;RB;ari;a;atl;0;3000
12;2016;2949;Atkinson, George;RB;cle;h;nyg;0;3000
12;2016;2805;DiMarco, Patrick;RB;atl;h;ari;0;3000
12;2016;5450;Collins, Alex;RB;sea;a;tam;0;3000
12;2016;5413;Fowler, Jalston;RB;ten;a;chi;0;3000
12;2016;5373;Lasike, Paul;RB;chi;h;ten;0;3000
12;2016;2895;James, Mike;RB;tam;h;sea;0;3000
12;2016;2980;Prosch, Jay;RB;hou;h;sdg;0;3000
12;2016;5494;Farrow, Kenneth;RB;sdg;a;hou;-0.3;3700
12;2016;2863;Rainey, Bobby;RB;nyg;a;cle;-1;3000
12;2016;5459;Thomas, Michael;WR;nor;h;lar;34.8;6600
12;2016;5253;Evans, Mike;WR;tam;h;sea;33.4;7500
12;2016;5485;Hill, Tyreek;WR;kan;a;den;32.5;4800
12;2016;3983;Sanders, Emmanuel;WR;den;h;kan;32.2;6200
12;2016;3474;Brown, Antonio;WR;pit;a;ind;32.1;9200
12;2016;5263;Adams, Davante;WR;gnb;a;phi;31.3;6600
12;2016;5238;Wilson, Marquess;WR;chi;h;ten;29.5;3000
12;2016;5323;Beckham Jr., Odell;WR;nyg;a;cle;27.6;8800
12;2016;5097;Inman, Dontrelle;WR;sdg;a;hou;26.9;4100
12;2016;5361;Gabriel, Taylor;WR;atl;h;ari;26.2;3600
12;2016;3670;Ginn Jr., Ted;WR;car;a;oak;25.8;3900
12;2016;5420;Enunwa, Quincy;WR;nyj;h;nwe;24.9;4100
12;2016;3770;Jackson, DeSean;WR;was;a;dal;24.8;4800
12;2016;1407;Pryor, Terrelle;WR;cle;h;nyg;22.1;5600
12;2016;3872;Crabtree, Michael;WR;oak;h;car;22;6500
12;2016;5488;Mitchell, Malcolm;WR;nwe;a;nyj;21.2;3000
12;2016;5432;Williams, Tyrell;WR;sdg;a;hou;21;6000
12;2016;3423;Boldin, Anquan;WR;det;h;min;19.9;3300
12;2016;3627;Marshall, Brandon;WR;nyj;h;nwe;18.7;6100
12;2016;3751;Nelson, Jordy;WR;gnb;a;phi;17.1;7400
12;2016;5410;Crowder, Jamison;WR;was;a;dal;16.8;5800
12;2016;5344;Moncrief, Donte;WR;ind;h;pit;16.5;6400
12;2016;3826;Edelman, Julian;WR;nwe;a;nyj;16.3;6800
12;2016;3824;Britt, Kenny;WR;lar;a;nor;16.2;5400
12;2016;5212;Stills, Kenny;WR;mia;h;sfo;16.2;3600
12;2016;5199;Austin, Tavon;WR;lar;a;nor;15.5;4200
12;2016;5160;Thompson, Deonte;WR;chi;h;ten;15.4;3000
12;2016;5182;Matthews, Rishard;WR;ten;a;chi;15.4;5800
12;2016;5159;Sanu, Mohamed;WR;atl;h;ari;15;4300
12;2016;5287;Snead, Willie;WR;nor;h;lar;14.8;5200
12;2016;5353;Fowler, Bennie;WR;den;h;kan;14.6;3000
12;2016;5382;Green-Beckham, Dorial;WR;phi;h;gnb;14.2;3000
12;2016;5408;Roberts, Seth;WR;oak;h;car;14.1;3000
12;2016;5256;Lee, Marqise;WR;jac;a;buf;13.9;4000
12;2016;5257;Benjamin, Kelvin;WR;car;a;oak;13.3;6700
12;2016;5333;Thielen, Adam;WR;min;a;det;13.3;4000
12;2016;5452;Coleman, Corey;WR;cle;h;nyg;12.8;4200
12;2016;3995;Tate, Golden;WR;det;h;min;12.7;5600
12;2016;3891;Bryant, Dez;WR;dal;h;was;12.2;7700
12;2016;5206;Hopkins, DeAndre;WR;hou;h;sdg;12;6300
12;2016;5113;Smith, Torrey;WR;sfo;a;mia;11.4;3400
12;2016;5455;Boyd, Tyler;WR;cin;a;bal;11.2;4000
12;2016;5252;Watkins, Sammy;WR;buf;h;jac;11;5000
12;2016;5167;Hogan, Chris;WR;nwe;a;nyj;11;4700
12;2016;3997;Thomas, Demaryius;WR;den;h;kan;11;6900
12;2016;5163;Beasley, Cole;WR;dal;h;was;10.6;5500
12;2016;5136;Baldwin, Doug;WR;sea;a;tam;10.4;6400
12;2016;5125;Cobb, Randall;WR;gnb;a;phi;10.1;5700
12;2016;5454;Fuller, Will;WR;hou;h;sdg;10;5100
12;2016;5168;Jones, Marvin;WR;det;h;min;9.4;4100
12;2016;5380;Parker, DeVante;WR;mia;h;sfo;9.4;4700
12;2016;3501;Fitzgerald, Larry;WR;ari;a;atl;9.3;7000
12;2016;5335;Landry, Jarvis;WR;mia;h;sfo;8.7;5900
12;2016;5208;Patterson, Cordarrelle;WR;min;a;det;8.7;3600
12;2016;5254;Matthews, Jordan;WR;phi;h;gnb;8.7;5000
12;2016;3809;Wallace, Mike;WR;bal;h;cin;8.6;5300
12;2016;5169;Streater, Rod;WR;sfo;a;mia;8.6;3000
12;2016;5207;Hunter, Justin;WR;buf;h;jac;8.6;3000
12;2016;5474;Carroo, Leonte;WR;mia;h;sfo;8.5;3000
12;2016;5151;Hilton, T.Y.;WR;ind;h;pit;8.4;7900
12;2016;5379;Perriman, Breshad;WR;bal;h;cin;8.4;3100
12;2016;3754;Garcon, Pierre;WR;was;a;dal;8.3;3900
12;2016;5130;Harris, Dwayne;WR;nyg;a;cle;8.3;3000
12;2016;5341;Hurns, Allen;WR;jac;a;buf;8.2;3900
12;2016;5191;Bellamy, Josh;WR;chi;h;ten;8.1;3000
12;2016;5216;Williams, Terrance;WR;dal;h;was;8;3100
12;2016;3731;Douglas, Harry;WR;ten;a;chi;8;3000
12;2016;5387;Hardy, Justin;WR;atl;h;ari;7.7;3000
12;2016;5501;Taylor, Jordan;WR;den;h;kan;7.6;3000
12;2016;5089;Jones, Julio;WR;atl;h;ari;7.5;8500
12;2016;5326;Coleman, Brandon;WR;nor;h;lar;7.3;3000
12;2016;3946;LaFell, Brandon;WR;cin;a;bal;6.8;4600
12;2016;5376;Cooper, Amari;WR;oak;h;car;6.2;7700
12;2016;5384;Dorsett, Phillip;WR;ind;h;pit;6.1;3200
12;2016;3328;Smith, Steve;WR;bal;h;cin;6;6000
12;2016;5478;Rogers, Eli;WR;pit;a;ind;5.6;4500
12;2016;5385;Conley, Chris;WR;kan;a;den;5.6;3100
12;2016;5475;Higgins, Rashard;WR;cle;h;nyg;5.4;3000
12;2016;5290;Wright, James;WR;cin;a;bal;5.3;3000
12;2016;5222;Harper, Chris;WR;sfo;a;mia;5.2;3000
12;2016;5148;Floyd, Michael;WR;nwe;a;nyj;5.1;4300
12;2016;5409;Nelson, J.J.;WR;ari;a;atl;5;4200
12;2016;5275;Aiken, Kamar;WR;bal;h;cin;5;3000
12;2016;3900;Cruz, Victor;WR;nyg;a;cle;4.7;3500
12;2016;5502;Anderson, Robby;WR;nyj;h;nwe;4.4;3000
12;2016;5111;Kerley, Jeremy;WR;sfo;a;mia;4.4;3500
12;2016;5258;Robinson, Allen;WR;jac;a;buf;4.4;7200
12;2016;5223;Shepard, Russell;WR;tam;h;sea;4.3;3500
12;2016;5491;Holton, Johnny;WR;oak;h;car;4;3000
12;2016;5417;Meredith, Cameron;WR;chi;h;ten;3.9;4700
12;2016;3978;Roberts, Andre;WR;det;h;min;3.9;3000
12;2016;5381;Funchess, Devin;WR;car;a;oak;3.9;3500
12;2016;5205;Goodwin, Marquise;WR;buf;h;jac;3.3;3600
12;2016;3103;Johnson, Charles;WR;min;a;det;3.2;3000
12;2016;5461;Sharpe, Tajae;WR;ten;a;chi;3.1;3700
12;2016;5412;Humphries, Adam;WR;tam;h;sea;3.1;3700
12;2016;5512;Harris, Maurice;WR;was;a;dal;3.1;3000
12;2016;5264;Brown, John;WR;ari;a;atl;2.9;4000
12;2016;5508;Lewis, Roger;WR;nyg;a;cle;2.8;3000
12;2016;5186;Kearse, Jermaine;WR;sea;a;tam;2.8;3000
