Week;Year;GID;Name;Pos;Team;h/a;Oppt;DK points;DK salary
16;2016;1252;Rodgers, Aaron;QB;gnb;h;min;40.18;6700
16;2016;1412;Wilson, Russell;QB;sea;h;ari;37.6;6300
16;2016;1400;Taylor, Tyrod;QB;buf;h;mia;34.16;5400
16;2016;1415;Cousins, Kirk;QB;was;a;chi;29.8;6800
16;2016;1344;Bradford, Sam;QB;min;a;gnb;29.78;5000
16;2016;1442;Bortles, Blake;QB;jac;h;ten;29.7;5000
16;2016;1404;Kaepernick, Colin;QB;sfo;a;lar;27.14;5700
16;2016;1409;Luck, Andrew;QB;ind;a;oak;26.72;7000
16;2016;1501;Prescott, Dak;QB;dal;h;det;23.98;5900
16;2016;1254;Smith, Alex;QB;kan;h;den;23.36;5000
16;2016;1231;Rivers, Philip;QB;sdg;a;cle;22.88;6900
16;2016;1441;Carr, Derek;QB;oak;h;ind;21.92;6800
16;2016;1232;Roethlisberger, Ben;QB;pit;h;bal;21.06;6700
16;2016;1131;Brady, Tom;QB;nwe;h;nyj;20.56;7700
16;2016;1301;Ryan, Matt;QB;atl;a;car;19.98;7200
16;2016;1417;Barkley, Matt;QB;chi;h;was;18.92;5000
16;2016;1465;Winston, Jameis;QB;tam;a;nor;18.48;6500
16;2016;1225;Manning, Eli;QB;nyg;a;phi;18.24;5800
16;2016;1298;Moore, Matt;QB;mia;a;buf;16.22;5200
16;2016;1151;Brees, Drew;QB;nor;h;tam;16.06;7400
16;2016;1302;Flacco, Joe;QB;bal;a;pit;15.48;5800
16;2016;1207;Palmer, Carson;QB;ari;a;sea;15.26;5500
16;2016;1340;Stafford, Matthew;QB;det;a;dal;14.5;6100
16;2016;1403;Dalton, Andy;QB;cin;a;hou;13.72;5300
16;2016;1378;Newton, Cam;QB;car;h;atl;13.52;6600
16;2016;1514;Wentz, Carson;QB;phi;h;nyg;11.78;5000
16;2016;1408;Griffin III, Robert;QB;cle;h;sdg;10.76;5100
16;2016;1466;Mariota, Marcus;QB;ten;a;jac;8.26;6000
16;2016;1443;Savage, Tom;QB;hou;h;cin;8.14;5000
16;2016;1241;Cassel, Matt;QB;ten;a;jac;7.96;5000
16;2016;1488;Siemian, Trevor;QB;den;a;kan;6.32;5300
16;2016;1490;Goff, Jared;QB;lar;h;sfo;6;5000
16;2016;1242;Fitzpatrick, Ryan;QB;nyj;a;nwe;3.74;5000
16;2016;1437;McGloin, Matt;QB;oak;h;ind;0.86;5000
16;2016;1334;Daniel, Chase;QB;phi;h;nyg;0.64;5000
16;2016;1492;Kessler, Cody;QB;cle;h;sdg;0.44;5000
16;2016;1452;Garoppolo, Jimmy;QB;nwe;h;nyj;0.04;5000
16;2016;1470;Hundley, Brett;QB;gnb;h;min;0;5000
16;2016;5071;Webb, Joe;QB;car;h;atl;0;5000
16;2016;1262;Clemens, Kellen;QB;sdg;a;cle;0;5000
16;2016;1472;Petty, Bryce;QB;nyj;a;nwe;-1;5000
16;2016;5395;Johnson, David;RB;ari;a;sea;34.6;9200
16;2016;2888;Bell, Le'Veon;RB;pit;h;bal;31.7;9400
16;2016;2998;Ajayi, Jay;RB;mia;a;buf;30.9;5600
16;2016;2707;McCoy, LeSean;RB;buf;h;mia;28.5;9000
