Week;Year;GID;Name;Pos;Team;h/a;Oppt;DK points;DK salary
11;2016;1252;Rodgers, Aaron;QB;gnb;a;was;32.34;7600
11;2016;1415;Cousins, Kirk;QB;was;h;gnb;30.4;5800
11;2016;1501;Prescott, Dak;QB;dal;h;bal;28.64;6000
11;2016;1131;Brady, Tom;QB;nwe;a;sfo;28.4;7800
11;2016;1412;Wilson, Russell;QB;sea;h;phi;25.28;6100
11;2016;1441;Carr, Derek;QB;oak;h;hou;22.6;6400
11;2016;1466;Mariota, Marcus;QB;ten;a;ind;22.5;6700
11;2016;1465;Winston, Jameis;QB;tam;a;kan;21.44;5900
11;2016;1254;Smith, Alex;QB;kan;h;tam;20.44;5300
11;2016;1409;Luck, Andrew;QB;ind;h;ten;19.68;7200
11;2016;1404;Kaepernick, Colin;QB;sfo;h;nwe;19.44;5200
11;2016;1151;Brees, Drew;QB;nor;a;car;17.4;7600
11;2016;1403;Dalton, Andy;QB;cin;h;buf;17.28;5700
11;2016;1225;Manning, Eli;QB;nyg;h;chi;17.18;6300
11;2016;1514;Wentz, Carson;QB;phi;a;sea;16.92;5000
11;2016;1410;Tannehill, Ryan;QB;mia;a;lar;15.78;5100
11;2016;1302;Flacco, Joe;QB;bal;a;dal;15.36;5500
11;2016;1207;Palmer, Carson;QB;ari;a;min;15.02;5600
11;2016;1414;Osweiler, Brock;QB;hou;a;oak;15.02;5100
11;2016;1442;Bortles, Blake;QB;jac;a;det;14.38;5400
11;2016;1263;Cutler, Jay;QB;chi;a;nyg;13.38;5200
11;2016;1378;Newton, Cam;QB;car;h;nor;12.38;7900
11;2016;1340;Stafford, Matthew;QB;det;h;jac;11.12;6600
11;2016;1344;Bradford, Sam;QB;min;h;ari;9.66;5100
11;2016;1400;Taylor, Tyrod;QB;buf;a;cin;9.54;5600
11;2016;1175;McCown, Josh;QB;cle;h;pit;8.82;5000
11;2016;1232;Roethlisberger, Ben;QB;pit;a;cle;8.68;7500
11;2016;1490;Goff, Jared;QB;lar;h;mia;6.46;5000
11;2016;1492;Kessler, Cody;QB;cle;h;pit;4.32;5000
11;2016;5071;Webb, Joe;QB;car;h;nor;0;5000
11;2016;1309;Henne, Chad;QB;jac;a;det;-0.2;5000
11;2016;1493;Boykin, Trevone;QB;sea;h;phi;-0.5;5000
11;2016;1470;Hundley, Brett;QB;gnb;a;was;-0.64;5000
11;2016;5395;Johnson, David;RB;ari;a;min;38;7900
11;2016;2888;Bell, Le'Veon;RB;pit;a;cle;37.1;8800
11;2016;5493;Kelley, Rob;RB;was;h;gnb;34.7;4400
11;2016;2658;Jennings, Rashad;RB;nyg;h;chi;23.9;3600
11;2016;2859;Miller, Lamar;RB;hou;a;oak;22.3;5800
11;2016;2604;Hightower, Tim;RB;nor;a;car;20.6;4700
11;2016;2954;White, James;RB;nwe;a;sfo;18.3;4800
11;2016;2777;Starks, James;RB;gnb;a;was;18.1;4200
11;2016;2913;Olawale, Jamize;RB;oak;h;hou;17.7;3000
11;2016;2831;Murray, DeMarco;RB;ten;a;ind;16.9;8200
11;2016;5444;Elliott, Ezekiel;RB;dal;h;bal;16.7;8000
11;2016;2741;Ivory, Chris;RB;jac;a;det;16.4;3600
11;2016;2907;Riddick, Theo;RB;det;h;jac;16.3;5100
11;2016;2467;Gore, Frank;RB;ind;h;ten;16.1;5000
11;2016;5448;Prosise, C.J.;RB;sea;h;phi;16.1;4200
11;2016;2721;Blount, LeGarrette;RB;nwe;a;sfo;15.4;6400
11;2016;2899;Murray, Latavius;RB;oak;h;hou;14.2;5500
11;2016;5490;Richard, Jalen;RB;oak;h;hou;14.2;3300
11;2016;2933;Hyde, Carlos;RB;sfo;h;nwe;14;4900
11;2016;2992;Gurley, Todd;RB;lar;h;mia;13.6;5000
11;2016;2858;Martin, Doug;RB;tam;a;kan;13.5;5400
11;2016;2875;Draughn, Shaun;RB;sfo;h;nwe;13.3;3200
11;2016;5371;Langford, Jeremy;RB;chi;a;nyg;12.8;4000
11;2016;2707;McCoy, LeSean;RB;buf;a;cin;12.5;6900
11;2016;2929;West, Terrance;RB;bal;a;dal;12.3;4400
11;2016;5473;Smallwood, Wendell;RB;phi;a;sea;11.9;3700
11;2016;5402;Rawls, Thomas;RB;sea;h;phi;11.8;4300
11;2016;2998;Ajayi, Jay;RB;mia;a;lar;11.4;6800
11;2016;2889;Bernard, Giovani;RB;cin;h;buf;11.1;4600
11;2016;5447;Howard, Jordan;RB;chi;a;nyg;10.9;5800
11;2016;2612;Stewart, Jonathan;RB;car;h;nor;10.9;5900
11;2016;2914;Ware, Spencer;RB;kan;h;tam;10.5;6000
11;2016;2793;Ingram, Mark;RB;nor;a;car;10.5;5300
11;2016;2873;Asiata, Matt;RB;min;h;ari;9.7;3800
11;2016;2997;Johnson, Duke;RB;cle;h;pit;8.6;3800
11;2016;2928;Hill, Jeremy;RB;cin;h;buf;8.3;4400
11;2016;2816;Lewis, Dion;RB;nwe;a;sfo;7.9;3300
11;2016;5392;Montgomery, Ty;RB;gnb;a;was;7.4;5100
11;2016;2969;Crowell, Isaiah;RB;cle;h;pit;7.3;3900
11;2016;2987;West, Charcandrick;RB;kan;h;tam;7.2;5000
11;2016;2894;Gillislee, Mike;RB;buf;a;cin;7.2;4100
11;2016;2867;Turbin, Robert;RB;ind;h;ten;6.4;3400
11;2016;2908;Juszczyk, Kyle;RB;bal;a;dal;6.2;3000
11;2016;5472;Perkins, Paul;RB;nyg;h;chi;5.5;3900
11;2016;2993;Yeldon, T.J.;RB;jac;a;det;5.2;3500
11;2016;2935;McKinnon, Jerick;RB;min;h;ari;5.1;3500
11;2016;5483;Washington, Dwayne;RB;det;h;jac;4.1;3500
11;2016;2495;Bush, Reggie;RB;buf;a;cin;4.1;3000
11;2016;5469;Dixon, Kenneth;RB;bal;a;dal;4;3900
11;2016;2880;Dunbar, Lance;RB;dal;h;bal;3.6;3000
11;2016;5451;Williams, Jonathan;RB;buf;a;cin;3.6;3000
11;2016;2901;Robinson, Denard;RB;jac;a;det;3.5;3000
11;2016;2892;Ellington, Andre;RB;ari;a;min;3.3;3500
11;2016;2549;Kuhn, John;RB;nor;a;car;3.2;3000
11;2016;2754;Mathews, Ryan;RB;phi;a;sea;3.1;4200
11;2016;2484;Sproles, Darren;RB;phi;a;sea;3.1;4500
