Week;Year;GID;Name;Pos;Team;h/a;Oppt;DK points;DK salary
8;2014;1232;Roethlisberger, Ben;QB;pit;h;ind;47.78;5800
8;2014;1131;Brady, Tom;QB;nwe;h;chi;37.16;7200
8;2014;1409;Luck, Andrew;QB;ind;a;pit;31.6;8800
8;2014;1252;Rodgers, Aaron;QB;gnb;a;nor;29.82;9000
8;2014;1151;Brees, Drew;QB;nor;h;gnb;28.04;8100
8;2014;1413;Foles, Nick;QB;phi;a;ari;26.84;6300
8;2014;1250;Orton, Kyle;QB;buf;a;nyj;26.12;6300
8;2014;1207;Palmer, Carson;QB;ari;h;phi;24.16;6500
8;2014;1340;Stafford, Matthew;QB;det;a;atl;23.9;6500
8;2014;1263;Cutler, Jay;QB;chi;a;nwe;23.68;7000
8;2014;1081;Manning, Peyton;QB;den;h;sdg;23.44;8900
8;2014;1403;Dalton, Andy;QB;cin;h;bal;22.04;5600
8;2014;1231;Rivers, Philip;QB;sdg;a;den;21.78;8000
8;2014;1441;Carr, Derek;QB;oak;a;cle;18.82;5200
8;2014;1361;McCoy, Colt;QB;was;a;dal;18.56;5600
8;2014;1440;Mettenberger, Zach;QB;ten;h;hou;17.86;5000
8;2014;1301;Ryan, Matt;QB;atl;h;det;16.72;6400
8;2014;1410;Tannehill, Ryan;QB;mia;a;jac;15.64;6700
8;2014;1336;Hoyer, Brian;QB;cle;h;oak;15.1;5200
8;2014;1442;Bortles, Blake;QB;jac;h;mia;14.64;5500
8;2014;1412;Wilson, Russell;QB;sea;a;car;14.46;8400
8;2014;1242;Fitzpatrick, Ryan;QB;hou;a;ten;14.28;5200
8;2014;1439;Bridgewater, Teddy;QB;min;a;tam;13.94;5100
8;2014;1233;Romo, Tony;QB;dal;h;was;12.46;7400
8;2014;1420;Glennon, Mike;QB;tam;h;min;11.14;6400
8;2014;1254;Smith, Alex;QB;kan;h;stl;10.44;6000
8;2014;1155;Vick, Michael;QB;nyj;h;buf;10.02;5000
8;2014;1445;Davis, Austin;QB;stl;a;kan;9.5;6300
8;2014;1378;Newton, Cam;QB;car;h;sea;7.24;6600
8;2014;1302;Flacco, Joe;QB;bal;a;cin;7;6500
8;2014;1411;Weeden, Brandon;QB;dal;h;was;6.26;5000
8;2014;1350;Clausen, Jimmy;QB;chi;a;nwe;0.88;5000
8;2014;1452;Garoppolo, Jimmy;QB;nwe;h;chi;0.78;5000
8;2014;1227;McCown, Luke;QB;nor;h;gnb;0;5000
8;2014;5071;Webb, Joe;QB;car;h;sea;0;5000
