Week;Year;GID;Name;Pos;Team;h/a;Oppt;DK points;DK salary
3;2015;1252;Rodgers, Aaron;QB;gnb;h;kan;37.92;8000
3;2015;1403;Dalton, Andy;QB;cin;a;bal;35.32;5700
3;2015;1378;Newton, Cam;QB;car;h;nor;32.9;6800
3;2015;1131;Brady, Tom;QB;nwe;h;jac;25.72;7700
3;2015;1302;Flacco, Joe;QB;bal;h;cin;24.48;6200
3;2015;1400;Taylor, Tyrod;QB;buf;a;mia;24.28;5800
3;2015;1466;Mariota, Marcus;QB;ten;h;ind;23.68;6100
3;2015;1175;McCown, Josh;QB;cle;h;oak;23.64;5000
3;2015;1441;Carr, Derek;QB;oak;a;cle;23.46;5300
3;2015;1301;Ryan, Matt;QB;atl;a;dal;23.1;7100
3;2015;1081;Manning, Peyton;QB;den;a;det;22.86;7400
3;2015;1207;Palmer, Carson;QB;ari;h;sfo;22.54;6600
3;2015;1254;Smith, Alex;QB;kan;a;gnb;19.9;6000
3;2015;1415;Cousins, Kirk;QB;was;a;nyg;19.64;5500
3;2015;1225;Manning, Eli;QB;nyg;h;was;19.16;7000
3;2015;1410;Tannehill, Ryan;QB;mia;h;buf;18.78;6700
3;2015;1409;Luck, Andrew;QB;ind;a;ten;18.5;7900
3;2015;1242;Fitzpatrick, Ryan;QB;nyj;h;phi;17.62;5100
3;2015;1442;Bortles, Blake;QB;jac;a;nwe;17.38;5100
3;2015;1412;Wilson, Russell;QB;sea;h;chi;16.2;7000
3;2015;1227;McCown, Luke;QB;nor;a;car;14.4;5000
3;2015;1465;Winston, Jameis;QB;tam;a;hou;13.44;5400
3;2015;1340;Stafford, Matthew;QB;det;h;den;12.58;6300
3;2015;1401;Mallett, Ryan;QB;bal;h;cin;12.02;5000
3;2015;1231;Rivers, Philip;QB;sdg;a;min;11.84;6400
3;2015;1404;Kaepernick, Colin;QB;sfo;a;ari;9.28;6300
3;2015;1344;Bradford, Sam;QB;phi;a;nyj;8.52;6300
3;2015;1411;Weeden, Brandon;QB;hou;h;tam;8.28;5200
3;2015;1413;Foles, Nick;QB;stl;h;pit;7.88;5200
3;2015;1232;Roethlisberger, Ben;QB;pit;a;stl;6.68;7200
3;2015;1262;Clemens, Kellen;QB;sdg;a;min;6.52;5000
3;2015;1350;Clausen, Jimmy;QB;bal;h;cin;3.82;5000
3;2015;1439;Bridgewater, Teddy;QB;min;h;sdg;3.74;6200
3;2015;1155;Vick, Michael;QB;pit;a;stl;1.32;5000
