Week;Year;GID;Name;Pos;Team;h/a;Oppt;DK points;DK salary
2;2014;1252;Rodgers, Aaron;QB;gnb;h;nyj;32.64;7900
2;2014;1263;Cutler, Jay;QB;chi;a;sfo;25.54;7700
2;2014;1231;Rivers, Philip;QB;sdg;h;sea;25.06;6200
2;2014;1081;Manning, Peyton;QB;den;h;kan;21.58;8800
2;2014;1413;Foles, Nick;QB;phi;a;ind;21.44;8100
2;2014;1409;Luck, Andrew;QB;ind;h;phi;19.88;8400
2;2014;1378;Newton, Cam;QB;car;h;det;19.14;7700
2;2014;1175;McCown, Josh;QB;tam;h;stl;18.76;5700
2;2014;1426;Smith, Geno;QB;nyj;a;gnb;18.64;6200
2;2014;1441;Carr, Derek;QB;oak;h;hou;18.32;5300
2;2014;1415;Cousins, Kirk;QB;was;h;jac;17.9;5000
2;2014;1412;Wilson, Russell;QB;sea;a;sdg;17.88;7100
2;2014;1225;Manning, Eli;QB;nyg;h;ari;17.58;6200
2;2014;1151;Brees, Drew;QB;nor;a;cle;16.78;8300
2;2014;1404;Kaepernick, Colin;QB;sfo;h;chi;16.52;7900
2;2014;1340;Stafford, Matthew;QB;det;a;car;15.44;8300
2;2014;1302;Flacco, Joe;QB;bal;h;pit;14.94;6400
2;2014;1403;Dalton, Andy;QB;cin;h;atl;14.68;7500
2;2014;1254;Smith, Alex;QB;kan;a;den;14.4;6300
2;2014;1410;Tannehill, Ryan;QB;mia;a;buf;13.74;6500
2;2014;1242;Fitzpatrick, Ryan;QB;hou;a;oak;13.56;5000
2;2014;1301;Ryan, Matt;QB;atl;a;cin;13.04;8100
2;2014;1421;Manuel, E.J.;QB;buf;h;mia;12.68;6000
2;2014;1309;Henne, Chad;QB;jac;a;was;12.42;6000
2;2014;1382;Locker, Jake;QB;ten;h;dal;12.26;7100
2;2014;1336;Hoyer, Brian;QB;cle;h;nor;12.16;5000
2;2014;1233;Romo, Tony;QB;dal;a;ten;11.04;6800
2;2014;1131;Brady, Tom;QB;nwe;a;min;9.96;7000
2;2014;1241;Cassel, Matt;QB;min;h;nwe;9.68;5200
2;2014;1445;Davis, Austin;QB;stl;a;tam;9.4;5000
2;2014;1232;Roethlisberger, Ben;QB;pit;a;bal;7.68;7300
2;2014;1290;Stanton, Drew;QB;ari;a;nyg;6.48;5000
2;2014;1408;Griffin III, Robert;QB;was;h;jac;3.72;7300
2;2014;1438;Manziel, Johnny;QB;cle;h;nor;0;5000
2;2014;1227;McCown, Luke;QB;nor;a;cle;0;5000
2;2014;1155;Vick, Michael;QB;nyj;a;gnb;0;5000
2;2014;1401;Mallett, Ryan;QB;hou;a;oak;-0.1;5000
2;2014;2484;Sproles, Darren;RB;phi;a;ind;33.8;5100
