Week;Year;GID;Name;Pos;Team;h/a;Oppt;DK points;DK salary
7;2014;1412;Wilson, Russell;QB;sea;a;stl;43.12;6800
7;2014;1081;Manning, Peyton;QB;den;h;sfo;31.62;9000
7;2014;1151;Brees, Drew;QB;nor;a;det;24.98;8100
7;2014;1252;Rodgers, Aaron;QB;gnb;h;car;24.3;8800
7;2014;1409;Luck, Andrew;QB;ind;h;cin;24.26;9700
7;2014;1410;Tannehill, Ryan;QB;mia;a;chi;23.88;6300
7;2014;1225;Manning, Eli;QB;nyg;a;dal;23.02;6200
7;2014;1233;Romo, Tony;QB;dal;h;nyg;22.66;7200
7;2014;1131;Brady, Tom;QB;nwe;h;nyj;22.44;7600
7;2014;1242;Fitzpatrick, Ryan;QB;hou;a;pit;19.08;5200
7;2014;1340;Stafford, Matthew;QB;det;h;nor;18.06;7000
7;2014;1232;Roethlisberger, Ben;QB;pit;h;hou;17.9;5700
7;2014;1250;Orton, Kyle;QB;buf;h;min;17.22;6300
7;2014;1207;Palmer, Carson;QB;ari;a;oak;17.12;7300
7;2014;1426;Smith, Geno;QB;nyj;a;nwe;16.74;6700
7;2014;1302;Flacco, Joe;QB;bal;h;atl;16.72;7700
7;2014;1254;Smith, Alex;QB;kan;a;sdg;15.74;6000
7;2014;1404;Kaepernick, Colin;QB;sfo;a;den;15.32;6500
7;2014;1378;Newton, Cam;QB;car;a;gnb;15.3;8200
7;2014;1231;Rivers, Philip;QB;sdg;h;kan;15.2;8600
7;2014;1272;Whitehurst, Charlie;QB;ten;a;was;14.4;5000
7;2014;1445;Davis, Austin;QB;stl;h;sea;13.88;5800
7;2014;1301;Ryan, Matt;QB;atl;a;bal;12.82;6500
7;2014;1442;Bortles, Blake;QB;jac;h;cle;11.06;5700
7;2014;1263;Cutler, Jay;QB;chi;h;mia;9.9;7900
7;2014;1361;McCoy, Colt;QB;was;h;ten;9.42;5000
7;2014;1439;Bridgewater, Teddy;QB;min;a;buf;8.98;5200
7;2014;1441;Carr, Derek;QB;oak;h;ari;7.12;5800
7;2014;1336;Hoyer, Brian;QB;cle;a;jac;6.5;5600
7;2014;1381;Gabbert, Blaine;QB;sfo;a;den;6.02;5000
7;2014;1239;Anderson, Derek;QB;car;a;gnb;5.72;5000
7;2014;1403;Dalton, Andy;QB;cin;a;ind;5.04;7100
7;2014;1415;Cousins, Kirk;QB;was;h;ten;3.56;7400
7;2014;1155;Vick, Michael;QB;nyj;a;nwe;0.6;5700
7;2014;1234;Schaub, Matt;QB;oak;h;ari;0;5000
7;2014;1414;Osweiler, Brock;QB;den;h;sfo;0;5000
7;2014;1227;McCown, Luke;QB;nor;a;det;0;5000
7;2014;1411;Weeden, Brandon;QB;dal;h;nyg;0;5000
7;2014;1307;Flynn, Matt;QB;gnb;h;car;-0.3;5000
7;2014;2613;Forte, Matt;RB;chi;h;mia;28.9;9400
7;2014;2888;Bell, Le'Veon;RB;pit;h;hou;28.5;6600
7;2014;2830;Vereen, Shane;RB;nwe;h;nyj;28.4;6500
7;2014;2856;Hillman, Ronnie;RB;den;h;sfo;26.3;4800
7;2014;2741;Ivory, Chris;RB;nyj;a;nwe;25.5;4300
7;2014;2696;Foster, Arian;RB;hou;a;pit;23.5;8300
7;2014;2831;Murray, DeMarco;RB;dal;h;nyg;23.2;9600
7;2014;2535;Bradshaw, Ahmad;RB;ind;h;cin;22.8;4700
7;2014;2892;Ellington, Andre;RB;ari;a;oak;22;6500
7;2014;2901;Robinson, Denard;RB;jac;h;cle;21.7;3300
7;2014;2903;Taylor, Stepfan;RB;ari;a;oak;19.9;3000
