Week;Year;GID;Name;Pos;Team;h/a;Oppt;DK points;DK salary
17;2016;1252;Rodgers, Aaron;QB;gnb;a;det;37.2;7700
17;2016;1301;Ryan, Matt;QB;atl;h;nor;32.44;7400
17;2016;1254;Smith, Alex;QB;kan;a;sdg;25.66;5000
17;2016;1131;Brady, Tom;QB;nwe;a;mia;25.64;7200
17;2016;1151;Brees, Drew;QB;nor;a;atl;24;7600
17;2016;1340;Stafford, Matthew;QB;det;h;gnb;23.88;6000
17;2016;1409;Luck, Andrew;QB;ind;h;jac;23.54;6700
17;2016;1344;Bradford, Sam;QB;min;h;chi;23.4;5200
17;2016;1430;Jones, Landry;QB;pit;h;cle;22.08;5000
17;2016;1207;Palmer, Carson;QB;ari;a;lar;21.2;5700
17;2016;1414;Osweiler, Brock;QB;hou;a;ten;20.22;5000
17;2016;1442;Bortles, Blake;QB;jac;a;ind;19.14;5600
17;2016;1514;Wentz, Carson;QB;phi;h;dal;19.1;5200
17;2016;1408;Griffin III, Robert;QB;cle;a;pit;18.48;5000
17;2016;1231;Rivers, Philip;QB;sdg;h;kan;16.86;6300
17;2016;1242;Fitzpatrick, Ryan;QB;nyj;h;buf;16.4;5000
17;2016;1298;Moore, Matt;QB;mia;h;nwe;15.2;5100
17;2016;1488;Siemian, Trevor;QB;den;h;oak;14.74;5300
17;2016;1412;Wilson, Russell;QB;sea;a;sfo;14.72;6800
17;2016;1415;Cousins, Kirk;QB;was;h;nyg;13.48;6500
17;2016;1403;Dalton, Andy;QB;cin;h;bal;13.44;5100
17;2016;1404;Kaepernick, Colin;QB;sfo;h;sea;13.2;5100
17;2016;1465;Winston, Jameis;QB;tam;h;car;11.88;6100
17;2016;1378;Newton, Cam;QB;car;a;tam;11.08;6200
17;2016;1302;Flacco, Joe;QB;bal;a;cin;9.68;5500
17;2016;1241;Cassel, Matt;QB;ten;h;hou;9.2;5000
17;2016;1417;Barkley, Matt;QB;chi;a;min;9.2;5100
17;2016;1498;Cook, Connor;QB;oak;a;den;8;5000
17;2016;1225;Manning, Eli;QB;nyg;a;was;7.2;5900
17;2016;1233;Romo, Tony;QB;dal;a;phi;5.16;5300
17;2016;1490;Goff, Jared;QB;lar;h;ari;4.8;5000
17;2016;1421;Manuel, E.J.;QB;buf;a;nyj;3.24;5000
17;2016;1505;Jones, Cardale;QB;buf;a;nyj;2.74;5000
17;2016;1493;Boykin, Trevone;QB;sea;a;sfo;2.38;5000
17;2016;1501;Prescott, Dak;QB;dal;a;phi;2.38;5800
17;2016;1339;Sanchez, Mark;QB;dal;a;phi;1.4;5000
17;2016;1476;Fales, David;QB;chi;a;min;0.88;5000
17;2016;1437;McGloin, Matt;QB;oak;a;den;0.84;5000
17;2016;1443;Savage, Tom;QB;hou;a;ten;0.1;5400
17;2016;5071;Webb, Joe;QB;car;a;tam;0;5000
17;2016;1413;Foles, Nick;QB;kan;a;sdg;0;5000
17;2016;1262;Clemens, Kellen;QB;sdg;h;kan;0;5000
17;2016;1452;Garoppolo, Jimmy;QB;nwe;a;mia;0;5000
17;2016;1213;Hill, Shaun;QB;min;h;chi;-0.3;5000
17;2016;1484;Mannion, Sean;QB;lar;h;ari;-0.34;5000
17;2016;1401;Mallett, Ryan;QB;bal;a;cin;-0.52;5000
17;2016;1290;Stanton, Drew;QB;ari;a;lar;-0.68;5000
17;2016;2890;Burkhead, Rex;RB;cin;h;bal;31.4;3500
17;2016;2930;Freeman, Devonta;RB;atl;h;nor;28.7;7000
17;2016;2987;West, Charcandrick;RB;kan;a;sdg;28.6;4100
17;2016;2793;Ingram, Mark;RB;nor;a;atl;28.2;5600
17;2016;2875;Draughn, Shaun;RB;sfo;h;sea;26.9;3200
17;2016;2935;McKinnon, Jerick;RB;min;h;chi;26;4000
17;2016;2819;Powell, Bilal;RB;nyj;h;buf;25.7;6500
17;2016;5468;Booker, Devontae;RB;den;h;oak;24.9;3500
17;2016;5405;Grant, Corey;RB;jac;a;ind;24.7;3000
17;2016;2500;Williams, DeAngelo;RB;pit;h;cle;24.4;5500
17;2016;2969;Crowell, Isaiah;RB;cle;a;pit;21.8;4400
17;2016;5397;Zenner, Zach;RB;det;h;gnb;21;3200
17;2016;5447;Howard, Jordan;RB;chi;a;min;16.5;6800
17;2016;5406;Ripkowski, Aaron;RB;gnb;a;det;15.6;3000
17;2016;5469;Dixon, Kenneth;RB;bal;a;cin;15.3;4200
17;2016;2994;Coleman, Tevin;RB;atl;h;nor;14.9;5100
17;2016;2612;Stewart, Jonathan;RB;car;a;tam;14.2;5100
17;2016;5445;Henry, Derrick;RB;ten;h;hou;13.8;4900
17;2016;5472;Perkins, Paul;RB;nyg;a;was;13.2;3400
17;2016;2658;Jennings, Rashad;RB;nyg;a;was;12.7;4200
17;2016;2856;Hillman, Ronnie;RB;sdg;h;kan;12.1;3700
17;2016;2918;Williams, Kerwynn;RB;ari;a;lar;12;3000
17;2016;2894;Gillislee, Mike;RB;buf;a;nyj;12;4500
17;2016;2992;Gurley, Todd;RB;lar;h;ari;11.7;5300
17;2016;2867;Turbin, Robert;RB;ind;h;jac;11.3;3600
17;2016;2721;Blount, LeGarrette;RB;nwe;a;mia;11.1;5700
17;2016;2998;Ajayi, Jay;RB;mia;h;nwe;10.9;5900
17;2016;2869;Cadet, Travaris;RB;nor;a;atl;10.8;3000
17;2016;5374;Watson, Terrell;RB;phi;h;dal;10.3;0
17;2016;2915;Thompson, Chris;RB;was;h;nyg;10.2;3700
17;2016;2467;Gore, Frank;RB;ind;h;jac;9.6;4700
17;2016;2949;Atkinson, George;RB;cle;a;pit;9.4;3000
17;2016;5392;Montgomery, Ty;RB;gnb;a;det;9.1;5700
