Week;Year;GID;Name;Pos;Team;h/a;Oppt;DK points;DK salary
13;2015;1466;Mariota, Marcus;QB;ten;h;jac;40.92;5500
13;2015;1378;Newton, Cam;QB;car;a;nor;40.14;7400
13;2015;1131;Brady, Tom;QB;nwe;h;phi;37.78;8000
13;2015;1232;Roethlisberger, Ben;QB;pit;h;ind;36.86;6600
13;2015;1442;Bortles, Blake;QB;jac;a;ten;35.78;6000
13;2015;1412;Wilson, Russell;QB;sea;a;min;34.06;5600
13;2015;1400;Taylor, Tyrod;QB;buf;h;hou;29.24;5200
13;2015;1242;Fitzpatrick, Ryan;QB;nyj;a;nyg;28.8;5200
13;2015;1252;Rodgers, Aaron;QB;gnb;a;det;26.62;7200
13;2015;1381;Gabbert, Blaine;QB;sfo;a;chi;25.34;5000
13;2015;1207;Palmer, Carson;QB;ari;a;stl;25.24;6700
13;2015;1254;Smith, Alex;QB;kan;a;oak;24.78;5100
13;2015;1336;Hoyer, Brian;QB;hou;a;buf;24.22;5000
13;2015;1403;Dalton, Andy;QB;cin;a;cle;23.9;6400
13;2015;1151;Brees, Drew;QB;nor;h;car;23.48;6900
13;2015;1465;Winston, Jameis;QB;tam;h;atl;19.58;5300
13;2015;1340;Stafford, Matthew;QB;det;h;gnb;18;6100
13;2015;1234;Schaub, Matt;QB;bal;a;mia;17.32;5000
13;2015;1441;Carr, Derek;QB;oak;h;kan;16.32;6200
13;2015;1225;Manning, Eli;QB;nyg;h;nyj;15.08;6500
13;2015;1301;Ryan, Matt;QB;atl;a;tam;14.16;6700
13;2015;1415;Cousins, Kirk;QB;was;h;dal;13.36;5200
13;2015;1344;Bradford, Sam;QB;phi;a;nwe;12.7;5100
13;2015;1414;Osweiler, Brock;QB;den;a;sdg;9.74;5200
13;2015;1241;Cassel, Matt;QB;dal;a;was;8.58;5100
13;2015;1410;Tannehill, Ryan;QB;mia;h;bal;8.54;5300
13;2015;1263;Cutler, Jay;QB;chi;h;sfo;8.08;5100
13;2015;1060;Hasselbeck, Matt;QB;ind;a;pit;7.86;5300
13;2015;1445;Davis, Austin;QB;cle;h;cin;7.6;5000
13;2015;1231;Rivers, Philip;QB;sdg;h;den;7.08;6600
13;2015;1413;Foles, Nick;QB;stl;h;ari;4.64;5000
13;2015;1439;Bridgewater, Teddy;QB;min;h;sea;3.92;5000
13;2015;1272;Whitehurst, Charlie;QB;ind;a;pit;2.04;5000
13;2015;1468;Daniels, B.J.;QB;hou;a;buf;1.6;3000
13;2015;1467;McCarron, A.J.;QB;cin;a;cle;0.76;5000
13;2015;5071;Webb, Joe;QB;car;a;nor;0;5000
13;2015;1290;Stanton, Drew;QB;ari;a;stl;-0.06;5000
13;2015;1430;Jones, Landry;QB;pit;h;ind;-0.1;5000
13;2015;1260;Jackson, Tarvaris;QB;sea;a;min;-0.2;5000
13;2015;5370;Allen, Javorius;RB;bal;a;mia;38;5400
13;2015;2954;White, James;RB;nwe;h;phi;30.9;3300
13;2015;2819;Powell, Bilal;RB;nyj;a;nyg;24.8;3000
13;2015;2993;Yeldon, T.J.;RB;jac;a;ten;23.6;4800
13;2015;2500;Williams, DeAngelo;RB;pit;h;ind;23.5;5600
13;2015;2613;Forte, Matt;RB;chi;h;sfo;23.3;6900
13;2015;5402;Rawls, Thomas;RB;sea;a;min;23.3;5400
13;2015;2930;Freeman, Devonta;RB;atl;a;tam;20.3;8000
13;2015;5395;Johnson, David;RB;ari;a;stl;20;3400
13;2015;2484;Sproles, Darren;RB;phi;a;nwe;20;3400
13;2015;2793;Ingram, Mark;RB;nor;h;car;19.9;6400
13;2015;2899;Murray, Latavius;RB;oak;h;kan;19.7;4800
13;2015;2875;Draughn, Shaun;RB;sfo;a;chi;19.6;4000
13;2015;2612;Stewart, Jonathan;RB;car;a;nor;19.3;5300
13;2015;2467;Gore, Frank;RB;ind;a;pit;18.4;4300
13;2015;2858;Martin, Doug;RB;tam;h;atl;16;5900
13;2015;2928;Hill, Jeremy;RB;cin;a;cle;15.8;4800
13;2015;2859;Miller, Lamar;RB;mia;h;bal;14.8;5800
13;2015;2879;Polk, Chris;RB;hou;a;buf;14.2;3200
13;2015;2707;McCoy, LeSean;RB;buf;h;hou;14.2;5700
13;2015;2940;Andrews, Antonio;RB;ten;h;jac;13.8;3600
13;2015;2647;Tolbert, Mike;RB;car;a;nor;13.1;3000
13;2015;2918;Williams, Kerwynn;RB;ari;a;stl;11.9;0
13;2015;2777;Starks, James;RB;gnb;a;det;11;4500
13;2015;2741;Ivory, Chris;RB;nyj;a;nyg;10.9;5900
13;2015;2603;McFadden, Darren;RB;dal;a;was;10.9;5300
13;2015;2914;Ware, Spencer;RB;kan;a;oak;10.5;4900
13;2015;2520;Jackson, Fred;RB;sea;a;min;9.8;3000
13;2015;2931;Sims, Charles;RB;tam;h;atl;9.7;3500
13;2015;5371;Langford, Jeremy;RB;chi;h;sfo;8.8;5300
13;2015;2881;Grimes, Jonathan;RB;hou;a;buf;8.3;3000
13;2015;2907;Riddick, Theo;RB;det;h;gnb;8.1;3500
13;2015;2972;Carey, Ka'Deem;RB;chi;h;sfo;7.7;3000
13;2015;2969;Crowell, Isaiah;RB;cle;h;cin;7.4;3200
13;2015;2997;Johnson, Duke;RB;cle;h;cin;7.2;3800
13;2015;2705;Brown, Donald;RB;sdg;h;den;6.7;3000
13;2015;2995;Abdullah, Ameer;RB;det;h;gnb;6.7;3700
13;2015;2915;Thompson, Chris;RB;was;h;dal;6.4;3000
13;2015;2689;Woodhead, Danny;RB;sdg;h;den;6.4;4800
13;2015;2924;Anderson, C.J.;RB;den;a;sdg;6.4;3500
13;2015;2987;West, Charcandrick;RB;kan;a;oak;6.4;5200
13;2015;3552;Jones, Matt;RB;was;h;dal;6.4;3800
13;2015;2553;Peterson, Adrian;RB;min;h;sea;6.4;6600
13;2015;2991;Gordon, Melvin;RB;sdg;h;den;6.3;3400
13;2015;2887;Barner, Kenjon;RB;phi;a;nwe;5.6;3000
13;2015;2856;Hillman, Ronnie;RB;den;a;sdg;5.6;4500
13;2015;2894;Gillislee, Mike;RB;buf;h;hou;5.6;0
13;2015;2721;Blount, LeGarrette;RB;nwe;h;phi;5.4;5100
13;2015;2855;Herron, Dan;RB;ind;a;pit;5.4;3000
13;2015;2935;McKinnon, Jerick;RB;min;h;sea;5.4;3000
13;2015;2665;Reece, Marcel;RB;oak;h;kan;5.3;3300
13;2015;2965;Thompson, Juwan;RB;den;a;sdg;5.1;3000
13;2015;2719;Bell, Joique;RB;det;h;gnb;5;3300
13;2015;2929;West, Terrance;RB;bal;a;mia;4.6;3800
13;2015;2889;Bernard, Giovani;RB;cin;a;cle;4.5;4500
13;2015;2867;Turbin, Robert;RB;dal;a;was;4.4;3500
13;2015;2932;Mason, Tre;RB;stl;h;ari;4.3;3000
13;2015;2976;Darkwa, Orleans;RB;nyg;h;nyj;4.3;3000
13;2015;2658;Jennings, Rashad;RB;nyg;h;nyj;4.3;3600
13;2015;2992;Gurley, Todd;RB;stl;h;ari;4.1;7300
13;2015;2830;Vereen, Shane;RB;nyg;h;nyj;4;4200
13;2015;2996;Cobb, David;RB;ten;h;jac;4;3300
13;2015;2805;DiMarco, Patrick;RB;atl;a;tam;3.8;3000
13;2015;2874;Bolden, Brandon;RB;nwe;h;phi;3.4;3000
13;2015;2901;Robinson, Denard;RB;jac;a;ten;3.3;3000
13;2015;2998;Ajayi, Jay;RB;mia;h;bal;3.2;3000
13;2015;2994;Coleman, Tevin;RB;atl;a;tam;2.7;4800
13;2015;2913;Olawale, Jamize;RB;oak;h;kan;2.7;3000
13;2015;2813;Helu, Roy;RB;oak;h;kan;2.5;3000
13;2015;2831;Murray, DeMarco;RB;phi;a;nwe;2.4;5800
13;2015;2869;Cadet, Travaris;RB;nor;h;car;2.2;3000
13;2015;2934;Williams, Andre;RB;nyg;h;nyj;2.2;3000
13;2015;5434;Crockett, John;RB;gnb;a;det;2.2;0
13;2015;2877;Johnson, Will;RB;pit;h;ind;2;3000
13;2015;2903;Taylor, Stepfan;RB;ari;a;stl;2;3000
13;2015;2834;Miller, Bruce;RB;sfo;a;chi;1.8;3000
13;2015;5431;Hunt, Akeem;RB;hou;a;buf;1.7;3000
13;2015;2988;Tipton, Zurlon;RB;ind;a;pit;1.7;0
13;2015;2890;Burkhead, Rex;RB;cin;a;cle;1.6;3000
13;2015;2957;Williams, Damien;RB;mia;h;bal;1.6;3000
