Week;Year;GID;Name;Pos;Team;h/a;Oppt;DK points;DK salary
15;2014;1151;Brees, Drew;QB;nor;a;chi;30.2;8400
15;2014;1301;Ryan, Matt;QB;atl;h;pit;25.1;6600
15;2014;1225;Manning, Eli;QB;nyg;h;was;22;6400
15;2014;1254;Smith, Alex;QB;kan;h;oak;21.58;5500
15;2014;1233;Romo, Tony;QB;dal;a;phi;21.5;7300
15;2014;1410;Tannehill, Ryan;QB;mia;a;nwe;20.94;6500
15;2014;1439;Bridgewater, Teddy;QB;min;a;det;20.6;5400
15;2014;1131;Brady, Tom;QB;nwe;h;mia;20.28;8100
15;2014;1232;Roethlisberger, Ben;QB;pit;a;atl;17.2;7900
15;2014;1408;Griffin III, Robert;QB;was;a;nyg;17.04;5600
15;2014;1263;Cutler, Jay;QB;chi;h;nor;16.76;7500
15;2014;1239;Anderson, Derek;QB;car;h;tam;16.48;5000
15;2014;1409;Luck, Andrew;QB;ind;h;hou;16.28;9300
15;2014;1175;McCown, Josh;QB;tam;a;car;15.26;5600
15;2014;1302;Flacco, Joe;QB;bal;h;jac;13.64;6900
15;2014;1081;Manning, Peyton;QB;den;a;sdg;13.02;8900
15;2014;1426;Smith, Geno;QB;nyj;a;ten;12.76;5100
15;2014;1412;Wilson, Russell;QB;sea;h;sfo;12.42;8000
15;2014;1441;Carr, Derek;QB;oak;a;kan;11.88;5200
15;2014;1231;Rivers, Philip;QB;sdg;h;den;11.58;6200
15;2014;1340;Stafford, Matthew;QB;det;h;min;10.32;7800
15;2014;1404;Kaepernick, Colin;QB;sfo;a;sea;10.24;5600
15;2014;1272;Whitehurst, Charlie;QB;ten;h;nyj;10.02;5000
15;2014;1213;Hill, Shaun;QB;stl;h;ari;9.26;5600
15;2014;1252;Rodgers, Aaron;QB;gnb;a;buf;8.1;9200
15;2014;1339;Sanchez, Mark;QB;phi;h;dal;8.08;6500
15;2014;1442;Bortles, Blake;QB;jac;a;bal;7.6;5200
15;2014;1250;Orton, Kyle;QB;buf;h;gnb;4.92;5500
15;2014;1290;Stanton, Drew;QB;ari;a;stl;4.66;5400
15;2014;1403;Dalton, Andy;QB;cin;a;cle;3.98;6100
