Week;Year;GID;Name;Pos;Team;h/a;Oppt;DK points;DK salary
7;2015;1415;Cousins, Kirk;QB;was;h;tam;34.18;5000
7;2015;1131;Brady, Tom;QB;nwe;h;nyj;32.7;8500
7;2015;1231;Rivers, Philip;QB;sdg;h;oak;30.44;6500
7;2015;1409;Luck, Andrew;QB;ind;h;nor;29.02;7600
7;2015;1410;Tannehill, Ryan;QB;mia;h;hou;27.58;5700
7;2015;1441;Carr, Derek;QB;oak;a;sdg;23.86;5300
7;2015;1439;Bridgewater, Teddy;QB;min;a;det;22.74;5100
7;2015;1336;Hoyer, Brian;QB;hou;a;mia;21.92;5300
7;2015;1242;Fitzpatrick, Ryan;QB;nyj;a;nwe;21.7;5200
7;2015;1421;Manuel, E.J.;QB;buf;a;jac;20.72;5100
7;2015;1465;Winston, Jameis;QB;tam;a;was;20.38;5100
7;2015;1207;Palmer, Carson;QB;ari;h;bal;19.2;6700
7;2015;1340;Stafford, Matthew;QB;det;h;min;18.74;5700
7;2015;1378;Newton, Cam;QB;car;h;phi;16.88;6600
7;2015;1302;Flacco, Joe;QB;bal;a;ari;15.08;5700
7;2015;1254;Smith, Alex;QB;kan;h;pit;14.54;5100
7;2015;1442;Bortles, Blake;QB;jac;h;buf;13.98;5400
7;2015;1412;Wilson, Russell;QB;sea;a;sfo;13.4;6500
7;2015;1151;Brees, Drew;QB;nor;a;ind;12.8;7000
7;2015;1301;Ryan, Matt;QB;atl;a;ten;11.74;7200
7;2015;1175;McCown, Josh;QB;cle;a;stl;10.9;5200
7;2015;1241;Cassel, Matt;QB;dal;a;nyg;10.48;5000
7;2015;1440;Mettenberger, Zach;QB;ten;h;atl;9.48;5000
7;2015;1430;Jones, Landry;QB;pit;a;kan;9.16;5100
7;2015;1344;Bradford, Sam;QB;phi;a;car;7.8;6100
7;2015;1225;Manning, Eli;QB;nyg;h;dal;6.4;6800
7;2015;1413;Foles, Nick;QB;stl;h;cle;6.32;5100
7;2015;1404;Kaepernick, Colin;QB;sfo;h;sea;4.96;5000
7;2015;1438;Manziel, Johnny;QB;cle;a;stl;1.58;5000
7;2015;1227;McCown, Luke;QB;nor;a;ind;1;5000
7;2015;1298;Moore, Matt;QB;mia;h;hou;0.36;5000
7;2015;5071;Webb, Joe;QB;car;h;phi;0;5000
7;2015;2859;Miller, Lamar;RB;mia;h;hou;41.6;4600
7;2015;2992;Gurley, Todd;RB;stl;h;cle;35.3;5000
7;2015;2689;Woodhead, Danny;RB;sdg;h;oak;33.1;4600
7;2015;2696;Foster, Arian;RB;hou;a;mia;29.5;7500
7;2015;2603;McFadden, Darren;RB;dal;a;nyg;27.2;3100
7;2015;2793;Ingram, Mark;RB;nor;a;ind;25.8;6300
7;2015;2987;West, Charcandrick;RB;kan;h;pit;23.9;4200
7;2015;2858;Martin, Doug;RB;tam;a;was;23.1;4900
7;2015;2993;Yeldon, T.J.;RB;jac;h;buf;22.4;4500
7;2015;2552;Lynch, Marshawn;RB;sea;a;sfo;21.2;6900
7;2015;2645;Johnson, Chris;RB;ari;h;bal;21.2;4300
7;2015;2754;Mathews, Ryan;RB;phi;a;car;21.1;3200
7;2015;2888;Bell, Le'Veon;RB;pit;a;kan;20.7;8400
7;2015;2930;Freeman, Devonta;RB;atl;a;ten;18;7900
7;2015;2920;Robinson, Khiry;RB;nor;a;ind;16.1;3000
7;2015;2997;Johnson, Duke;RB;cle;a;stl;16;4200
7;2015;2899;Murray, Latavius;RB;oak;a;sdg;15.6;6100
7;2015;2612;Stewart, Jonathan;RB;car;h;phi;15.5;4000
7;2015;2647;Tolbert, Mike;RB;car;h;phi;14.8;3000
7;2015;2553;Peterson, Adrian;RB;min;a;det;14;7600
7;2015;2642;Forsett, Justin;RB;bal;a;ari;13.4;6100
7;2015;2982;Oliver, Branden;RB;sdg;h;oak;13.4;3000
7;2015;2707;McCoy, LeSean;RB;buf;a;jac;13.4;5500
7;2015;2741;Ivory, Chris;RB;nyj;a;nwe;13.3;5800
7;2015;3953;McCluster, Dexter;RB;ten;h;atl;12.8;3200
7;2015;2467;Gore, Frank;RB;ind;h;nor;12.5;4900
7;2015;2908;Juszczyk, Kyle;RB;bal;a;ari;11.5;3000
7;2015;2976;Darkwa, Orleans;RB;nyg;h;dal;10.8;3000
7;2015;2775;Spiller, C.J.;RB;nor;a;ind;10.8;3300
7;2015;2831;Murray, DeMarco;RB;phi;a;car;9;6400
7;2015;2484;Sproles, Darren;RB;phi;a;car;9;3800
7;2015;3552;Jones, Matt;RB;was;h;tam;8.1;3200
7;2015;2892;Ellington, Andre;RB;ari;h;bal;7.9;4300
7;2015;2907;Riddick, Theo;RB;det;h;min;7.8;3400
7;2015;2931;Sims, Charles;RB;tam;a;was;7.6;3600
7;2015;2520;Jackson, Fred;RB;sea;a;sfo;7.5;3000
7;2015;2830;Vereen, Shane;RB;nyg;h;dal;7.2;4300
7;2015;2820;Jones, Taiwan;RB;oak;a;sdg;7.2;3000
7;2015;2953;Gray, Jonas;RB;jac;h;buf;6.8;3000
7;2015;2495;Bush, Reggie;RB;sfo;h;sea;6.4;3500
7;2015;2912;Line, Zach;RB;min;a;det;6.1;3000
7;2015;5402;Rawls, Thomas;RB;sea;a;sfo;6.1;4800
7;2015;2954;White, James;RB;nwe;h;nyj;6;3000
7;2015;2867;Turbin, Robert;RB;dal;a;nyg;5.8;3000
7;2015;2940;Andrews, Antonio;RB;ten;h;atl;5.7;3300
7;2015;2910;Bohanon, Tommy;RB;nyj;a;nwe;5.6;3000
7;2015;2719;Bell, Joique;RB;det;h;min;5.5;3100
7;2015;2935;McKinnon, Jerick;RB;min;a;det;4.7;3000
7;2015;2665;Reece, Marcel;RB;oak;a;sdg;4.5;3000
7;2015;5370;Allen, Javorius;RB;bal;a;ari;4.5;3500
7;2015;2911;Cunningham, Benny;RB;stl;h;cle;4.4;3300
7;2015;5395;Johnson, David;RB;ari;h;bal;4.4;3500
7;2015;2995;Abdullah, Ameer;RB;det;h;min;4.3;4000
7;2015;2902;Stacy, Zac;RB;nyj;a;nwe;4;3000
7;2015;2933;Hyde, Carlos;RB;sfo;h;sea;4;4600
7;2015;2957;Williams, Damien;RB;mia;h;hou;3.9;3000
7;2015;2879;Polk, Chris;RB;hou;a;mia;3.8;3000
7;2015;2898;Michael, Christine;RB;sea;a;sfo;3;3000
7;2015;2991;Gordon, Melvin;RB;sdg;h;oak;2.9;4200
7;2015;2500;Williams, DeAngelo;RB;pit;a;kan;2.7;3200
7;2015;2873;Asiata, Matt;RB;min;a;det;2.5;3000
7;2015;2900;Randle, Joseph;RB;dal;a;nyg;2.4;5500
7;2015;2535;Bradshaw, Ahmad;RB;ind;h;nor;2.3;3000
7;2015;2855;Herron, Dan;RB;ind;h;nor;2.2;3000
7;2015;2658;Jennings, Rashad;RB;nyg;h;dal;1.9;4000
7;2015;5375;Ward, Terron;RB;atl;a;ten;1.7;3000
7;2015;2871;Morris, Alfred;RB;was;h;tam;1.7;3300
7;2015;2994;Coleman, Tevin;RB;atl;a;ten;1.4;3600
7;2015;2863;Rainey, Bobby;RB;tam;a;was;1.4;3000
7;2015;2934;Williams, Andre;RB;nyg;h;dal;1.3;3000
7;2015;2969;Crowell, Isaiah;RB;cle;a;stl;0.9;3800
7;2015;2914;Ware, Spencer;RB;kan;h;pit;0.8;3000
7;2015;2736;Gerhart, Toby;RB;jac;h;buf;0.8;3200
7;2015;2960;Blue, Alfred;RB;hou;a;mia;0.8;3300
7;2015;2913;Olawale, Jamize;RB;oak;a;sdg;0.4;3000
7;2015;2813;Helu, Roy;RB;oak;a;sdg;0.3;3000
7;2015;2891;Davis, Knile;RB;kan;h;pit;0.2;4000
7;2015;2791;Young, Darrel;RB;was;h;tam;0.1;3000
7;2015;2927;Sankey, Bishop;RB;ten;h;atl;0;3400
7;2015;5414;Mostert, Raheem;RB;cle;a;stl;0;3000
7;2015;2986;Tukuafu, Will;RB;sea;a;sfo;0;3000
7;2015;5415;Burton, Michael;RB;det;h;min;0;3000
7;2015;2834;Miller, Bruce;RB;sfo;h;sea;0;3000
7;2015;2999;Artis-Payne, Cameron;RB;car;h;phi;0;3000
7;2015;5320;Davis, Mike;RB;sfo;h;sea;0;3000
7;2015;2877;Johnson, Will;RB;pit;a;kan;0;3000
7;2015;2901;Robinson, Denard;RB;jac;h;buf;0;3000
7;2015;2840;Todman, Jordan;RB;pit;a;kan;0;3000
7;2015;2705;Brown, Donald;RB;sdg;h;oak;0;3000
7;2015;5396;Murphy, Marcus;RB;nor;a;ind;0;3000
7;2015;2919;Reynolds, Chase;RB;stl;h;cle;0;3000
7;2015;2903;Taylor, Stepfan;RB;ari;h;bal;0;3000
7;2015;2822;Sherman, Anthony;RB;kan;h;pit;0;3000
7;2015;2878;Lane, Jorvorskie;RB;tam;a;was;0;3000
7;2015;5403;Nix, Roosevelt;RB;pit;a;kan;0;3000
7;2015;2624;Felton, Jerome;RB;buf;a;jac;0;3000
7;2015;2988;Tipton, Zurlon;RB;ind;h;nor;0;3000
7;2015;2805;DiMarco, Patrick;RB;atl;a;ten;0;3000
7;2015;2824;Clutts, Tyler;RB;dal;a;nyg;0;3000
7;2015;2916;Whittaker, Fozzy;RB;car;h;phi;0;3000
7;2015;5413;Fowler, Jalston;RB;ten;h;atl;0;3000
7;2015;2730;Dixon, Anthony;RB;buf;a;jac;0;3000
7;2015;2881;Grimes, Jonathan;RB;hou;a;mia;0;3000
7;2015;2861;Pierce, Bernard;RB;jac;h;buf;0;3000
7;2015;4663;Johnson, Malcolm;RB;cle;a;stl;0;3000
7;2015;2980;Prosch, Jay;RB;hou;a;mia;0;3000
7;2015;2721;Blount, LeGarrette;RB;nwe;h;nyj;-0.3;4800
7;2015;3581;Washington, Nate;WR;hou;a;mia;36.7;3000
7;2015;5151;Hilton, T.Y.;WR;ind;h;nor;34;6500
7;2015;5253;Evans, Mike;WR;tam;a;was;33.4;6400
7;2015;5376;Cooper, Amari;WR;oak;a;sdg;27.3;6500
7;2015;5424;Diggs, Stefon;WR;min;a;det;26.7;4200
7;2015;5335;Landry, Jarvis;WR;mia;h;hou;25.8;6200
7;2015;5089;Jones, Julio;WR;atl;a;ten;24.2;9100
7;2015;5217;Woods, Robert;WR;buf;a;jac;23.4;3300
7;2015;3851;Amendola, Danny;WR;nwe;h;nyj;22.6;3500
7;2015;3474;Brown, Antonio;WR;pit;a;kan;22;7900
7;2015;5258;Robinson, Allen;WR;jac;h;buf;21.8;6400
7;2015;3677;Johnson, Calvin;WR;det;h;min;19.6;7700
7;2015;5386;Lockett, Tyler;WR;sea;a;sfo;18.9;3200
7;2015;3872;Crabtree, Michael;WR;oak;a;sdg;18.3;4300
7;2015;5385;Conley, Chris;WR;kan;h;pit;18.3;3000
7;2015;5198;Allen, Keenan;WR;sdg;h;oak;17.9;7700
7;2015;5264;Brown, John;WR;ari;h;bal;16.5;5500
7;2015;5182;Matthews, Rishard;WR;mia;h;hou;16.5;4300
7;2015;3902;Decker, Eric;WR;nyj;a;nwe;15.4;5300
7;2015;3670;Ginn Jr., Ted;WR;car;h;phi;15.2;3300
7;2015;5148;Floyd, Michael;WR;ari;h;bal;14.9;3200
7;2015;5367;Bryant, Martavis;WR;pit;a;kan;14.8;4700
7;2015;5162;Wright, Kendall;WR;ten;h;atl;14.6;5200
7;2015;5295;Grant, Ryan;WR;was;h;tam;14.4;
7;2015;5255;Cooks, Brandin;WR;nor;a;ind;14.1;5500
7;2015;5344;Moncrief, Donte;WR;ind;h;nor;13.4;5200
7;2015;5341;Hurns, Allen;WR;jac;h;buf;13.3;5300
7;2015;3906;Easley, Marcus;WR;buf;a;jac;12.8;3000
7;2015;3328;Smith, Steve;WR;bal;a;ari;12.8;6200
