Week;Year;GID;Name;Pos;Team;h/a;Oppt;DK points;DK salary
12;2014;1151;Brees, Drew;QB;nor;h;bal;32.3;8200
12;2014;1081;Manning, Peyton;QB;den;h;mia;28.08;9400
12;2014;1410;Tannehill, Ryan;QB;mia;a;den;27.62;7200
12;2014;1225;Manning, Eli;QB;nyg;h;dal;27.52;5800
12;2014;1233;Romo, Tony;QB;dal;a;nyg;25.8;7500
12;2014;1131;Brady, Tom;QB;nwe;h;det;23.96;8600
12;2014;1440;Mettenberger, Zach;QB;ten;a;phi;23.6;5300
12;2014;1439;Bridgewater, Teddy;QB;min;h;gnb;20.6;5100
12;2014;1252;Rodgers, Aaron;QB;gnb;a;min;19.76;9900
12;2014;1412;Wilson, Russell;QB;sea;h;ari;19.74;7600
12;2014;1175;McCown, Josh;QB;tam;a;chi;18.84;6600
12;2014;1250;Orton, Kyle;QB;buf;h;nyj;18.2;5600
12;2014;1254;Smith, Alex;QB;kan;a;oak;17.86;5600
12;2014;1339;Sanchez, Mark;QB;phi;h;ten;17.68;6800
12;2014;1301;Ryan, Matt;QB;atl;h;cle;17.52;6300
12;2014;1409;Luck, Andrew;QB;ind;h;jac;17.02;9700
12;2014;1404;Kaepernick, Colin;QB;sfo;h;was;14.64;6500
12;2014;1231;Rivers, Philip;QB;sdg;h;stl;14.54;6600
12;2014;1336;Hoyer, Brian;QB;cle;a;atl;14.08;5900
12;2014;1302;Flacco, Joe;QB;bal;a;nor;13.92;6700
12;2014;1403;Dalton, Andy;QB;cin;a;hou;12.92;6300
12;2014;1340;Stafford, Matthew;QB;det;a;nwe;11.36;6900
12;2014;1441;Carr, Derek;QB;oak;h;kan;11.16;5200
12;2014;1213;Hill, Shaun;QB;stl;a;sdg;8.92;5100
12;2014;1263;Cutler, Jay;QB;chi;h;tam;8.2;7700
12;2014;1290;Stanton, Drew;QB;ari;a;sea;7.26;5500
12;2014;1442;Bortles, Blake;QB;jac;a;ind;7.24;5600
12;2014;1401;Mallett, Ryan;QB;hou;h;cin;6.76;5400
12;2014;1408;Griffin III, Robert;QB;was;a;sfo;4.34;5800
12;2014;1426;Smith, Geno;QB;nyj;a;buf;3.96;5000
12;2014;1155;Vick, Michael;QB;nyj;a;buf;2.44;6200
12;2014;1421;Manuel, E.J.;QB;buf;h;nyj;0;5000
12;2014;1234;Schaub, Matt;QB;oak;h;kan;0;5000
12;2014;1227;McCown, Luke;QB;nor;h;bal;0;5000
12;2014;2642;Forsett, Justin;RB;bal;a;nor;36;6500
12;2014;2924;Anderson, C.J.;RB;den;h;mia;32.5;6000
12;2014;2896;Lacy, Eddie;RB;gnb;a;min;30.8;7300
12;2014;2613;Forte, Matt;RB;chi;h;tam;28.2;9500
12;2014;2899;Murray, Latavius;RB;oak;h;kan;26.2;3000
12;2014;2707;McCoy, LeSean;RB;phi;h;ten;23.1;6200
12;2014;2871;Morris, Alfred;RB;was;a;sfo;23;5000
12;2014;2754;Mathews, Ryan;RB;sdg;h;stl;22.3;4600
12;2014;2629;Charles, Jamaal;RB;kan;a;oak;22.2;7900
12;2014;2969;Crowell, Isaiah;RB;cle;a;atl;20.8;3800
12;2014;2658;Jennings, Rashad;RB;nyg;h;dal;20;5100
12;2014;2721;Blount, LeGarrette;RB;nwe;h;det;19.8;0
12;2014;2831;Murray, DeMarco;RB;dal;a;nyg;19.3;8500
12;2014;2928;Hill, Jeremy;RB;cin;a;hou;16.6;5700
12;2014;2830;Vereen, Shane;RB;nwe;h;det;14;5300
12;2014;2855;Herron, Dan;RB;ind;h;jac;13.6;0
12;2014;2520;Jackson, Fred;RB;buf;h;nyj;13.5;5000
