Week;Year;GID;Name;Pos;Team;h/a;Oppt;DK points;DK salary
10;2014;1252;Rodgers, Aaron;QB;gnb;h;chi;39.6;9400
10;2014;1081;Manning, Peyton;QB;den;a;oak;34.6;9700
10;2014;1175;McCown, Josh;QB;tam;h;atl;24.94;5000
10;2014;1412;Wilson, Russell;QB;sea;h;nyg;24.58;7000
10;2014;1339;Sanchez, Mark;QB;phi;h;car;24.18;5400
10;2014;1233;Romo, Tony;QB;dal;a;jac;21.84;7500
10;2014;1151;Brees, Drew;QB;nor;h;sfo;21.38;8200
10;2014;1378;Newton, Cam;QB;car;a;phi;19.84;6600
10;2014;1232;Roethlisberger, Ben;QB;pit;a;nyj;18.72;7500
10;2014;1340;Stafford, Matthew;QB;det;h;mia;18.1;7100
10;2014;1155;Vick, Michael;QB;nyj;h;pit;17.18;5900
10;2014;1301;Ryan, Matt;QB;atl;a;tam;15.66;6300
10;2014;1254;Smith, Alex;QB;kan;a;buf;15.58;5800
10;2014;1250;Orton, Kyle;QB;buf;h;kan;14.66;6700
10;2014;1404;Kaepernick, Colin;QB;sfo;a;nor;13.8;7300
10;2014;1441;Carr, Derek;QB;oak;h;den;13.68;5500
10;2014;1225;Manning, Eli;QB;nyg;a;sea;13.32;6900
10;2014;1442;Bortles, Blake;QB;jac;h;dal;12.9;5700
10;2014;1263;Cutler, Jay;QB;chi;a;gnb;11.88;7800
10;2014;1410;Tannehill, Ryan;QB;mia;a;det;11.28;7400
10;2014;1302;Flacco, Joe;QB;bal;h;ten;10.56;6900
10;2014;1440;Mettenberger, Zach;QB;ten;a;bal;10.16;5800
10;2014;1445;Davis, Austin;QB;stl;a;ari;9.64;5600
10;2014;1207;Palmer, Carson;QB;ari;h;stl;8.74;7700
10;2014;1336;Hoyer, Brian;QB;cle;a;cin;8.02;5900
10;2014;1290;Stanton, Drew;QB;ari;h;stl;7.7;5000
10;2014;5071;Webb, Joe;QB;car;a;phi;2.6;5000
10;2014;1403;Dalton, Andy;QB;cin;h;cle;1.24;6300
10;2014;1414;Osweiler, Brock;QB;den;a;oak;0.72;5000
10;2014;1350;Clausen, Jimmy;QB;chi;a;gnb;0.44;5000
10;2014;1240;Campbell, Jason;QB;cin;h;cle;0.28;5000
10;2014;1307;Flynn, Matt;QB;gnb;h;chi;0.16;5000
10;2014;1411;Weeden, Brandon;QB;dal;a;jac;0.02;5400
10;2014;1234;Schaub, Matt;QB;oak;h;den;0;5000
10;2014;1227;McCown, Luke;QB;nor;h;sfo;0;5000
10;2014;1417;Barkley, Matt;QB;phi;h;car;0;5000
10;2014;2552;Lynch, Marshawn;RB;sea;h;nyg;44.3;6700
10;2014;2924;Anderson, C.J.;RB;den;a;oak;26.3;3000
10;2014;2642;Forsett, Justin;RB;bal;h;ten;26.2;5000
10;2014;2831;Murray, DeMarco;RB;dal;a;jac;22.1;8600
10;2014;2896;Lacy, Eddie;RB;gnb;h;chi;20.8;6900
10;2014;2629;Charles, Jamaal;RB;kan;a;buf;20.8;6400
10;2014;2901;Robinson, Denard;RB;jac;h;dal;20;5100
10;2014;2793;Ingram, Mark;RB;nor;h;sfo;19.9;5900
10;2014;2418;Jackson, Steven;RB;atl;a;tam;17.5;4300
10;2014;2612;Stewart, Jonathan;RB;car;a;phi;15.9;3400
