Week;Year;GID;Name;Pos;Team;h/a;Oppt;DK points;DK salary
9;2015;1252;Rodgers, Aaron;QB;gnb;a;car;36.96;7400
9;2015;1466;Mariota, Marcus;QB;ten;a;nor;36.34;5300
9;2015;1151;Brees, Drew;QB;nor;h;ten;35.38;7200
9;2015;1378;Newton, Cam;QB;car;h;gnb;34.58;6900
9;2015;1441;Carr, Derek;QB;oak;a;pit;30.34;5500
9;2015;1442;Bortles, Blake;QB;jac;a;nyj;26.44;5400
9;2015;1232;Roethlisberger, Ben;QB;pit;h;oak;25.36;6600
9;2015;1241;Cassel, Matt;QB;dal;h;phi;24.66;5000
9;2015;1263;Cutler, Jay;QB;chi;a;sdg;22.6;5200
9;2015;1403;Dalton, Andy;QB;cin;h;cle;21.86;6200
9;2015;1409;Luck, Andrew;QB;ind;h;den;21.48;7000
9;2015;1301;Ryan, Matt;QB;atl;a;sfo;19.32;7100
9;2015;1242;Fitzpatrick, Ryan;QB;nyj;h;jac;18.88;5200
9;2015;1131;Brady, Tom;QB;nwe;h;was;18.86;8500
9;2015;1465;Winston, Jameis;QB;tam;h;nyg;18.36;5200
9;2015;1081;Manning, Peyton;QB;den;a;ind;17.24;6300
9;2015;1381;Gabbert, Blaine;QB;sfo;h;atl;16.6;5000
9;2015;1410;Tannehill, Ryan;QB;mia;a;buf;16.56;5700
9;2015;1344;Bradford, Sam;QB;phi;a;dal;15.7;5900
9;2015;1400;Taylor, Tyrod;QB;buf;h;mia;15.64;5300
9;2015;1231;Rivers, Philip;QB;sdg;h;chi;15.2;6900
9;2015;1439;Bridgewater, Teddy;QB;min;h;stl;14.46;5100
9;2015;1225;Manning, Eli;QB;nyg;a;tam;14.42;6900
9;2015;1438;Manziel, Johnny;QB;cle;a;cin;13.82;5000
9;2015;1415;Cousins, Kirk;QB;was;a;nwe;11.68;5100
9;2015;1413;Foles, Nick;QB;stl;a;min;6.92;5100
9;2015;1430;Jones, Landry;QB;pit;h;oak;3.16;5000
9;2015;1213;Hill, Shaun;QB;min;h;stl;0.5;5000
9;2015;1404;Kaepernick, Colin;QB;sfo;h;atl;0;5000
9;2015;5071;Webb, Joe;QB;car;h;gnb;-0.1;5000
9;2015;1452;Garoppolo, Jimmy;QB;nwe;h;was;-0.1;5000
9;2015;1467;McCarron, A.J.;QB;cin;h;cle;-0.2;5000
9;2015;2500;Williams, DeAngelo;RB;pit;h;oak;41.5;5500
9;2015;2859;Miller, Lamar;RB;mia;a;buf;33.1;5000
9;2015;2831;Murray, DeMarco;RB;phi;a;dal;28.1;6400
9;2015;5372;Williams, Karlos;RB;buf;h;mia;26;4000
9;2015;2553;Peterson, Adrian;RB;min;h;stl;25.3;7300
9;2015;5371;Langford, Jeremy;RB;chi;a;sdg;25.2;4000
9;2015;2777;Starks, James;RB;gnb;a;car;24.2;4200
9;2015;2689;Woodhead, Danny;RB;sdg;h;chi;23.1;4800
9;2015;2707;McCoy, LeSean;RB;buf;h;mia;22.9;5500
9;2015;2721;Blount, LeGarrette;RB;nwe;h;was;21.9;4800
9;2015;2930;Freeman, Devonta;RB;atl;a;sfo;21.9;8000
9;2015;2992;Gurley, Todd;RB;stl;a;min;19.9;6900
9;2015;2741;Ivory, Chris;RB;nyj;h;jac;19.8;5900
9;2015;2467;Gore, Frank;RB;ind;h;den;17.2;4800
9;2015;2603;McFadden, Darren;RB;dal;h;phi;16.2;4300
9;2015;2830;Vereen, Shane;RB;nyg;a;tam;14.3;4400
9;2015;2875;Draughn, Shaun;RB;sfo;h;atl;13.6;0
9;2015;2793;Ingram, Mark;RB;nor;h;ten;13.6;6500
9;2015;2993;Yeldon, T.J.;RB;jac;a;nyj;13.1;4800
9;2015;2874;Bolden, Brandon;RB;nwe;h;was;12.9;3000
9;2015;2754;Mathews, Ryan;RB;phi;a;dal;12.7;3700
9;2015;2940;Andrews, Antonio;RB;ten;a;nor;12.1;3600
9;2015;2997;Johnson, Duke;RB;cle;a;cin;11.8;4000
9;2015;2899;Murray, Latavius;RB;oak;a;pit;10.5;6000
9;2015;2889;Bernard, Giovani;RB;cin;h;cle;9.6;4800
9;2015;2969;Crowell, Isaiah;RB;cle;a;cin;9.4;3400
9;2015;2816;Lewis, Dion;RB;nwe;h;was;9.3;6400
9;2015;2991;Gordon, Melvin;RB;sdg;h;chi;8.6;4000
9;2015;2931;Sims, Charles;RB;tam;h;nyg;8.2;3600
9;2015;2535;Bradshaw, Ahmad;RB;ind;h;den;8.1;3000
9;2015;2913;Olawale, Jamize;RB;oak;a;pit;7.9;3000
9;2015;2612;Stewart, Jonathan;RB;car;h;gnb;7.8;4300
9;2015;2928;Hill, Jeremy;RB;cin;h;cle;6.2;5200
9;2015;2658;Jennings, Rashad;RB;nyg;a;tam;5.7;3900
9;2015;3953;McCluster, Dexter;RB;ten;a;nor;5.7;3400
9;2015;3552;Jones, Matt;RB;was;a;nwe;5.4;3200
9;2015;2858;Martin, Doug;RB;tam;h;nyg;5.3;5700
9;2015;2924;Anderson, C.J.;RB;den;a;ind;4.8;4100
9;2015;2934;Williams, Andre;RB;nyg;a;tam;4.7;3000
9;2015;2484;Sproles, Darren;RB;phi;a;dal;4.6;3800
9;2015;2915;Thompson, Chris;RB;was;a;nwe;4.1;3300
9;2015;2998;Ajayi, Jay;RB;mia;a;buf;4.1;0
9;2015;2935;McKinnon, Jerick;RB;min;h;stl;3.1;3000
9;2015;2902;Stacy, Zac;RB;nyj;h;jac;2.9;3000
9;2015;2972;Carey, Ka'Deem;RB;chi;a;sdg;2.8;3000
9;2015;5406;Ripkowski, Aaron;RB;gnb;a;car;2.8;3000
9;2015;2976;Darkwa, Orleans;RB;nyg;a;tam;2.3;3400
9;2015;2665;Reece, Marcel;RB;oak;a;pit;2.1;3000
9;2015;5426;Gaskins, Kendall;RB;sfo;h;atl;2;3000
9;2015;2775;Spiller, C.J.;RB;nor;h;ten;2;3100
9;2015;2890;Burkhead, Rex;RB;cin;h;cle;1.7;3000
9;2015;2878;Lane, Jorvorskie;RB;tam;h;nyg;1.5;3000
9;2015;2705;Brown, Donald;RB;sdg;h;chi;1.3;3000
9;2015;2916;Whittaker, Fozzy;RB;car;h;gnb;1.3;3000
9;2015;2598;Thomas, Pierre;RB;was;a;nwe;1.2;0
9;2015;2774;Smith, Antone;RB;chi;a;sdg;1.1;3000
9;2015;2871;Morris, Alfred;RB;was;a;nwe;1;3300
9;2015;2932;Mason, Tre;RB;stl;a;min;0.9;3300
9;2015;2647;Tolbert, Mike;RB;car;h;gnb;0.7;3000
9;2015;2820;Jones, Taiwan;RB;oak;a;pit;0.6;3200
9;2015;2834;Miller, Bruce;RB;sfo;h;atl;0.4;3000
9;2015;2873;Asiata, Matt;RB;min;h;stl;0.4;3000
9;2015;2994;Coleman, Tevin;RB;atl;a;sfo;0.3;3600
9;2015;2840;Todman, Jordan;RB;pit;h;oak;0.3;3000
9;2015;2863;Rainey, Bobby;RB;tam;h;nyg;0.3;3000
9;2015;2901;Robinson, Denard;RB;jac;a;nyj;0.2;3000
9;2015;2856;Hillman, Ronnie;RB;den;a;ind;0.1;4600
9;2015;5423;Harris, Alonzo;RB;gnb;a;car;0;3000
9;2015;2549;Kuhn, John;RB;gnb;a;car;0;3000
9;2015;2912;Line, Zach;RB;min;h;stl;0;3000
9;2015;2957;Williams, Damien;RB;mia;a;buf;0;3000
9;2015;2877;Johnson, Will;RB;pit;h;oak;0;3000
9;2015;5375;Ward, Terron;RB;atl;a;sfo;0;3000
9;2015;2791;Young, Darrel;RB;was;a;nwe;0;3000
9;2015;2887;Barner, Kenjon;RB;phi;a;dal;0;3000
9;2015;2953;Gray, Jonas;RB;jac;a;nyj;0;3000
9;2015;2911;Cunningham, Benny;RB;stl;a;min;0;3000
