,season_year,season_type,week,team,full_name,position,receiving_rec,receiving_tar,receiving_tds,receiving_twopta,receiving_twoptm,receiving_yac,receiving_yds,fumbles_total,fumble_rec_tds,kicking_rec_tds,kickret_tds,puntret_tds,rushing_att,rushing_yds,rushing_tds,rushing_loss_yards,rushing_twoptm,team_score,opp_score,opp_team,h/a,total_points,rec_percentage,score_percentage,yds_per_rec,yds_per_rush,DK points,mean_receiving_rec_last_4_weeks,mean_receiving_tar_last_4_weeks,mean_receiving_tds_last_4_weeks,mean_receiving_twopta_last_4_weeks,mean_receiving_twoptm_last_4_weeks,mean_receiving_yac_last_4_weeks,mean_receiving_yds_last_4_weeks,mean_fumbles_total_last_4_weeks,mean_fumble_rec_tds_last_4_weeks,mean_kicking_rec_tds_last_4_weeks,mean_kickret_tds_last_4_weeks,mean_puntret_tds_last_4_weeks,mean_rushing_att_last_4_weeks,mean_rushing_yds_last_4_weeks,mean_rushing_tds_last_4_weeks,mean_rushing_loss_yards_last_4_weeks,mean_rushing_twoptm_last_4_weeks,mean_team_score_last_4_weeks,mean_opp_score_last_4_weeks,mean_total_points_last_4_weeks,mean_rec_percentage_last_4_weeks,mean_score_percentage_last_4_weeks,mean_yds_per_rec_last_4_weeks,mean_yds_per_rush_last_4_weeks,opp_fp_allowed_last_week,opp_fp_allowed_last_4_weeks
2998,2013,Regular,7,CLE,Josh Gordon,WR,2,6,0,0,0,7,21,0,0,0,0,0,0,0,0,0,0,13,31,GB,0,0,0.333333333333,0.0,10.5,0.0,4.1,6.25,10.75,0.5,0.0,0.0,44.0,107.25,0.0,0.0,0.0,0.0,0.0,0.5,5.5,0.0,0.0,0.0,25.5,22.0,3.0,0.603801169591,0.0889276373148,17.9625,5.5,50.9,13.825
2999,2013,Regular,7,GB,Jordy Nelson,WR,5,6,1,0,0,10,42,0,0,0,0,0,0,0,0,0,0,31,13,CLE,1,6,0.833333333333,0.193548387097,8.4,0.0,15.2,5.0,7.5,0.75,0.0,0.0,17.75,88.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.25,20.0,4.5,0.688293650794,0.157894736842,19.56875,0.0,0.0,9.175
3000,2013,Regular,7,GB,Myles White,WR,1,2,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,31,13,CLE,1,0,0.5,0.0,9.0,0.0,1.9,1.0,2.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,13.0,0.0,0.5,0.0,9.0,0.0,0.0,9.175
3001,2013,Regular,7,DEN,Demaryius Thomas,WR,4,9,1,1,0,22,82,0,0,0,0,0,0,0,0,0,0,33,39,IND,0,6,0.444444444444,0.181818181818,20.5,0.0,18.2,6.75,8.0,0.5,0.0,0.0,37.25,78.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.75,27.0,3.0,0.810606060606,0.0576923076923,14.0888888889,0.0,28.5,13.225
3002,2013,Regular,7,DEN,Eric Decker,WR,8,13,1,0,0,31,150,0,0,0,0,0,0,0,0,0,0,33,39,IND,0,6,0.615384615385,0.181818181818,18.75,0.0,32.0,5.75,7.5,0.5,0.0,0.0,35.25,89.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.75,27.0,3.0,0.763392857143,0.0699523052465,15.40625,0.0,28.5,13.225
3003,2013,Regular,7,IND,Darrius Heyward-Bey,WR,4,7,1,0,0,20,44,0,0,0,0,0,1,30,0,0,0,39,33,DEN,1,6,0.571428571429,0.153846153846,11.0,30.0,17.4,2.75,4.5,0.0,0.0,0.0,9.5,28.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25,13.25,0.0,0.6,0.0,9.7,0.0,8.6,9.55
3004,2013,Regular,7,IND,T.Y. Hilton,WR,2,11,0,0,0,3,27,0,0,0,0,0,0,0,0,0,0,39,33,DEN,1,0,0.181818181818,0.0,13.5,0.0,4.7,4.25,6.75,0.5,0.0,0.0,19.0,61.0,0.25,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,26.75,14.25,3.0,0.628472222222,0.0882352941178,13.175,0.75,8.6,9.55
3005,2013,Regular,7,JAC,Cecil Shorts,WR,8,13,0,0,0,43,80,0,0,0,0,0,0,0,0,0,0,6,24,SD,1,0,0.615384615385,0.0,10.0,0.0,16.0,7.0,12.5,0.25,0.0,0.0,37.25,89.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,35.0,1.5,0.558012820513,0.075,12.8473214286,0.0,22.6,8.3
3006,2013,Regular,7,JAC,Justin Blackmon,WR,6,9,0,0,0,41,58,0,0,0,0,0,0,0,0,0,0,6,24,SD,1,0,0.666666666667,0.0,9.66666666667,0.0,11.8,8.0,13.5,0.75,0.0,0.0,57.0,121.0,0.25,0.0,0.0,0.0,0.0,0.25,2.75,0.0,0.0,0.0,18.75,32.5,4.5,0.575106837607,0.24375,16.3059523809,2.75,22.6,8.3
3007,2013,Regular,7,SD,Eddie Royal,WR,4,4,1,0,0,48,69,0,0,0,0,0,0,0,0,0,0,24,6,JAC,0,6,1.0,0.25,17.25,0.0,16.9,3.0,5.75,0.0,0.0,0.0,15.5,39.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.75,26.75,0.0,0.523809523809,0.0,12.8125,0.0,24.2,13.425
3008,2013,Regular,7,SD,Keenan Allen,WR,3,6,0,0,0,33,67,0,0,0,0,0,0,0,0,0,0,24,6,JAC,0,0,0.5,0.0,22.3333333333,0.0,9.7,5.25,7.0,0.5,0.0,0.0,22.5,74.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.75,19.25,3.0,0.8125,0.167182662539,10.7638888889,0.0,24.2,13.425
3009,2013,Regular,7,HOU,DeAndre Hopkins,WR,3,4,1,0,0,8,76,0,0,0,0,0,0,0,0,0,0,16,17,KC,0,6,0.75,0.375,25.3333333333,0.0,16.6,3.25,4.75,0.0,0.0,0.0,6.5,39.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,31.25,0.0,0.655952380953,0.0,12.6666666667,0.0,12.6,12.8
3010,2013,Regular,7,KC,Dexter McCluster,WR,4,5,0,0,0,54,70,0,0,0,0,0,2,4,0,0,0,17,16,HOU,1,0,0.8,0.0,17.5,2.0,11.4,2.25,4.5,0.0,0.0,0.0,7.25,18.25,0.0,0.0,0.0,0.0,0.25,0.5,0.25,0.0,0.0,0.0,24.5,11.5,1.5,0.4875,0.0483870967743,6.9,0.25,31.6,6.925
3011,2013,Regular,7,BUF,Robert Woods,WR,3,4,0,0,0,4,24,0,0,0,0,0,0,0,0,0,0,23,21,MIA,0,0,0.75,0.0,8.0,0.0,5.4,3.25,9.25,0.25,0.0,0.0,17.0,47.0,0.0,0.0,0.0,0.0,0.0,0.25,3.25,0.0,0.0,0.0,22.75,27.75,1.5,0.354487179487,0.0652173913042,13.7,3.25,0.0,9.875
3012,2013,Regular,7,BUF,Steve Johnson,WR,6,13,0,0,0,25,61,0,0,0,0,0,0,0,0,0,0,23,21,MIA,0,0,0.461538461538,0.0,10.1666666667,0.0,12.1,6.0,9.75,0.25,0.0,0.0,31.25,85.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.75,24.5,1.5,0.620833333333,0.0882352941178,13.9270833333,0.0,0.0,9.875
3013,2013,Regular,7,MIA,Mike Wallace,WR,5,10,0,0,0,12,76,0,0,0,0,0,1,12,0,0,0,21,23,BUF,1,0,0.5,0.0,15.2,12.0,13.8,4.25,9.5,0.0,0.0,0.0,12.5,56.75,0.0,0.0,0.0,0.0,0.0,0.25,3.0,0.0,0.0,0.0,22.0,27.5,0.0,0.441517857143,0.0,12.3,3.0,70.4,12.375
3014,2013,Regular,7,MIN,Cordarrelle Patterson,WR,3,6,0,0,0,12,22,0,0,0,0,0,1,2,0,0,0,7,23,NYG,0,0,0.5,0.0,7.33333333333,2.0,5.4,1.75,2.5,0.0,0.0,0.0,8.25,18.75,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,25.25,31.0,1.5,0.75,0.05,10.5,0.0,29.7,17.95
3015,2013,Regular,7,MIN,Jarius Wright,WR,1,5,0,0,0,6,13,0,0,0,0,0,0,0,0,0,0,7,23,NYG,0,0,0.2,0.0,13.0,0.0,2.3,1.75,2.25,0.0,0.0,0.0,3.75,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.25,31.0,0.0,0.8125,0.0,10.9166666667,0.0,29.7,17.95
3016,2013,Regular,7,NYG,Rueben Randle,WR,3,3,1,0,0,9,40,1,0,0,0,0,0,0,0,0,0,23,7,MIN,1,6,1.0,0.260869565217,13.3333333333,0.0,12.0,3.0,6.5,0.75,0.0,0.0,14.75,54.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.25,33.0,4.5,0.452884615384,0.214285714286,17.0,0.0,33.7,21.4
3017,2013,Regular,7,NE,Aaron Dobson,WR,3,7,0,0,0,7,34,0,0,0,0,0,0,0,0,0,0,27,30,NYJ,0,0,0.428571428571,0.0,11.3333333333,0.0,6.4,3.75,6.5,0.0,0.0,0.0,18.25,42.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.25,16.5,0.0,0.525,0.0,13.2083333333,0.0,19.2,20.85
3018,2013,Regular,7,NE,Julian Edelman,WR,5,7,0,0,0,12,44,0,0,0,0,0,0,0,0,0,0,27,30,NYJ,0,0,0.714285714286,0.0,8.8,0.0,9.4,5.25,8.5,0.0,0.0,0.0,25.25,63.5,0.25,0.0,0.0,0.0,0.0,0.25,1.75,0.0,0.0,0.0,22.25,16.5,0.0,0.629509379509,0.0,13.0107142857,1.75,19.2,20.85
3019,2013,Regular,7,NYJ,Jeremy Kerley,WR,8,10,1,0,0,36,97,0,0,0,0,0,0,0,0,0,0,30,27,NE,1,6,0.8,0.2,12.125,0.0,23.7,3.25,5.75,0.25,0.0,0.0,14.5,44.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,26.25,1.5,0.579761904762,0.05,12.9625,0.0,11.2,14.7
3020,2013,Regular,7,DAL,Cole Beasley,WR,6,7,0,0,0,23,53,0,0,0,0,0,0,0,0,0,0,17,3,PHI,0,0,0.857142857143,0.0,8.83333333333,0.0,11.3,3.0,3.25,0.25,0.0,0.0,19.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.75,26.0,1.5,0.95,0.03125,8.77083333333,0.0,2.3,10.5
3021,2013,Regular,7,DAL,Dez Bryant,WR,8,16,0,0,0,45,110,0,0,0,0,0,0,0,0,0,0,17,3,PHI,0,0,0.5,0.0,13.75,0.0,22.0,5.25,8.25,1.25,0.0,0.0,36.75,74.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.75,26.0,7.5,0.639583333334,0.253744239632,13.425,0.0,2.3,10.5
3022,2013,Regular,7,DAL,Terrance Williams,WR,6,7,1,0,0,6,71,0,0,0,0,0,0,0,0,0,0,17,3,PHI,0,6,0.857142857143,0.352941176471,11.8333333333,0.0,19.1,4.0,4.25,0.5,0.25,0.25,23.0,69.25,0.25,0.0,0.0,0.0,0.0,0.5,-0.25,0.0,0.0,0.0,29.0,28.5,3.5,0.96875,0.090053763441,17.6815476191,-0.25,2.3,10.5
3023,2013,Regular,7,PHI,DeSean Jackson,WR,3,8,0,0,0,8,21,0,0,0,0,0,0,0,0,0,0,3,17,DAL,1,0,0.375,0.0,7.0,0.0,5.1,4.5,7.75,0.75,0.0,0.0,25.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.75,29.75,4.5,0.586309523809,0.138440860215,16.7976190476,0.0,5.6,14.225
3024,2013,Regular,7,BAL,Marlon Brown,WR,4,4,0,0,0,8,22,0,0,0,0,0,0,0,0,0,0,16,19,PIT,0,0,1.0,0.0,5.5,0.0,6.2,3.25,6.0,0.5,0.0,0.0,19.25,39.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.5,0.0,0.0,0.0,20.25,14.25,3.0,0.565476190476,0.182142857143,11.6041666667,-0.5,10.0,8.75
3025,2013,Regular,7,BAL,Torrey Smith,WR,3,6,0,0,0,8,61,0,0,0,0,0,0,0,0,0,0,16,19,PIT,0,0,0.5,0.0,20.3333333333,0.0,9.1,4.25,8.5,0.25,0.0,0.0,41.0,97.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25,18.5,1.5,0.472222222222,0.075,20.9416666667,0.0,10.0,8.75
3026,2013,Regular,7,PIT,Antonio Brown,WR,6,7,0,0,0,31,50,0,0,0,0,0,1,3,0,0,0,19,16,BAL,1,0,0.857142857143,0.0,8.33333333333,3.0,11.3,9.0,11.5,0.5,0.0,0.0,37.5,106.75,0.0,0.0,0.0,0.0,0.0,0.25,2.5,0.0,0.0,0.0,19.75,25.0,3.0,0.775058275059,0.130434782609,12.0416666667,2.5,24.9,11.5
3027,2013,Regular,7,PIT,Emmanuel Sanders,WR,1,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,19,16,BAL,1,0,0.5,0.0,7.0,0.0,1.7,4.0,8.0,0.25,0.0,0.0,27.0,61.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.75,25.0,1.5,0.5,0.078947368421,15.7333333333,0.0,24.9,11.5
3028,2013,Regular,7,SF,Anquan Boldin,WR,5,6,0,0,0,5,74,0,0,0,0,0,0,0,0,0,0,31,17,TEN,0,0,0.833333333333,0.0,14.8,0.0,12.4,3.75,7.25,0.25,0.0,0.0,22.5,51.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,15.25,1.5,0.511904761905,0.0428571428573,12.8083333333,0.0,31.0,6.13333333333
3029,2013,Regular,7,TEN,Kendall Wright,WR,9,12,0,0,0,64,98,0,0,0,0,0,0,0,0,0,0,17,31,SF,1,0,0.75,0.0,10.8888888889,0.0,18.8,5.5,7.75,0.0,0.0,0.0,28.75,67.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,19.0,0.0,0.732638888889,0.0,12.2916666666,0.0,67.9,10.125
3030,2013,Regular,7,TEN,Kenny Britt,WR,1,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,17,31,SF,1,0,0.5,0.0,8.0,0.0,1.8,1.75,4.5,0.0,0.0,0.0,2.25,14.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,21.25,0.0,0.527777777778,0.0,9.5,0.0,67.9,10.125
3031,2013,Regular,7,CHI,Alshon Jeffery,WR,4,7,0,0,0,50,105,0,0,0,0,0,2,16,0,0,0,41,45,WAS,0,0,0.571428571429,0.0,26.25,8.0,19.1,5.75,9.25,0.5,0.25,0.25,12.5,100.75,0.25,0.0,0.0,0.0,0.0,0.5,10.5,0.0,0.0,0.0,29.25,27.5,3.5,0.574694055944,0.145833333333,19.3714285714,10.5,13.8,9.525
3032,2013,Regular,7,CHI,Brandon Marshall,WR,6,10,0,0,0,29,75,0,0,0,0,0,0,0,0,0,0,41,45,WAS,0,0,0.6,0.0,12.5,0.0,13.5,6.25,9.5,0.75,0.25,0.25,16.75,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.25,27.5,5.0,0.685795454546,0.210069444444,9.71309523809,0.0,13.8,9.525
3033,2013,Regular,7,CHI,Marquess Wilson,WR,1,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,41,45,WAS,0,0,1.0,0.0,3.0,0.0,1.3,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,45.0,0.0,1.0,0.0,3.0,0.0,13.8,9.525
3034,2013,Regular,7,WAS,Aldrick Robinson,WR,2,2,1,0,0,20,75,0,0,0,0,0,1,-11,0,0,0,45,41,CHI,1,6,1.0,0.133333333333,37.5,-11.0,14.4,1.25,1.5,0.75,0.0,0.0,8.75,51.25,0.0,0.0,0.0,0.0,0.0,0.25,-2.75,0.0,0.0,0.0,33.5,29.0,4.5,0.875,0.121194114318,41.875,-2.75,10.4,13.725
3035,2013,Regular,7,WAS,Pierre Garcon,WR,5,8,0,0,0,21,58,0,0,0,0,0,0,0,0,0,0,45,41,CHI,1,0,0.625,0.0,11.6,0.0,10.8,7.0,12.0,0.5,0.0,0.0,43.5,86.0,0.0,0.0,0.0,0.0,0.0,0.25,2.5,0.0,0.0,0.0,20.0,27.5,3.0,0.621978021978,0.1375,12.0833333333,2.5,10.4,13.725
3036,2013,Regular,8,ARI,Andre Roberts,WR,1,2,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,27,13,ATL,1,0,0.5,0.0,8.0,0.0,1.8,2.0,4.5,0.0,0.0,0.0,3.75,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,26.75,0.0,0.40625,0.0,5.9,0.0,26.6,20.2
3037,2013,Regular,8,ARI,Larry Fitzgerald,WR,4,7,1,0,0,6,48,0,0,0,0,0,0,0,0,0,0,27,13,ATL,1,6,0.571428571429,0.222222222222,12.0,0.0,14.8,4.25,8.0,0.5,0.25,0.0,25.25,61.25,0.25,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,19.25,20.5,3.0,0.516666666667,0.190384615385,13.4166666666,1.0,26.6,20.2
3038,2013,Regular,8,ARI,Michael Floyd,WR,3,4,1,0,0,4,30,0,0,0,0,0,0,0,0,0,0,27,13,ATL,1,6,0.75,0.222222222222,10.0,0.0,12.0,5.25,8.25,0.25,0.25,0.0,23.25,65.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.25,20.5,1.5,0.661904761905,0.075,12.5583333333,0.0,26.6,20.2
3039,2013,Regular,8,ATL,Harry Douglas,WR,12,18,0,0,0,62,121,0,0,0,0,0,0,0,0,0,0,13,27,ARI,0,0,0.666666666667,0.0,10.0833333333,0.0,27.1,3.75,5.75,0.25,0.0,0.0,28.25,58.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.25,27.5,1.5,0.625,0.0483870967743,11.7214285714,0.0,9.8,7.775
3040,2013,Regular,8,CIN,A.J. Green,WR,3,7,0,0,0,24,115,0,0,0,0,0,0,0,0,0,0,49,9,NYJ,1,0,0.428571428571,0.0,38.3333333333,0.0,17.5,6.0,10.5,0.5,0.0,0.0,39.75,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.25,17.75,3.0,0.596780303031,0.111111111111,15.6214285714,0.0,34.2,11.55
3041,2013,Regular,8,CIN,Marvin Jones,WR,8,8,4,0,0,66,122,0,0,0,0,0,0,0,0,0,0,49,9,NYJ,1,24,1.0,0.489795918367,15.25,0.0,47.2,3.0,4.25,0.75,0.0,0.0,23.0,51.25,0.0,0.0,0.0,0.0,0.0,0.5,10.5,0.0,0.0,0.0,25.25,21.0,4.5,0.754166666667,0.15522875817,17.5208333334,10.5,34.2,11.55
3042,2013,Regular,8,CIN,Mohamed Sanu,WR,1,3,0,0,0,4,24,0,0,0,0,0,0,0,0,0,0,49,9,NYJ,1,0,0.333333333333,0.0,24.0,0.0,3.4,2.75,4.0,0.0,0.0,0.0,14.75,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.25,17.75,0.0,0.708333333333,0.0,10.2833333333,0.0,34.2,11.55
3043,2013,Regular,8,NYJ,Jeremy Kerley,WR,3,4,0,0,0,-42,27,0,0,0,0,0,0,0,0,0,0,9,49,CIN,0,0,0.75,0.0,9.0,0.0,5.7,4.75,7.0,0.5,0.0,0.0,21.5,62.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.75,28.0,3.0,0.679761904762,0.1,12.86875,0.0,0.0,12.8
3044,2013,Regular,8,DEN,Demaryius Thomas,WR,7,11,1,0,0,64,75,0,0,0,0,0,0,0,0,0,0,45,21,WAS,1,6,0.636363636364,0.133333333333,10.7142857143,0.0,20.5,5.25,7.5,0.75,0.25,0.0,33.25,75.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.75,31.5,4.5,0.694444444444,0.103146853147,16.8638888889,0.0,41.0,20.05
3045,2013,Regular,8,DEN,Eric Decker,WR,4,7,0,0,0,23,42,0,0,0,0,0,0,0,0,0,0,45,21,WAS,1,0,0.571428571429,0.0,10.5,0.0,8.2,5.75,8.75,0.5,0.0,0.0,27.75,93.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.75,31.5,3.0,0.667239010989,0.0748663101605,15.9375,0.0,41.0,20.05
3046,2013,Regular,8,WAS,Pierre Garcon,WR,7,11,0,0,0,24,46,0,0,0,0,0,0,0,0,0,0,21,45,DEN,0,0,0.636363636364,0.0,6.57142857143,0.0,11.6,6.25,10.75,0.25,0.0,0.0,30.75,64.75,0.0,0.0,0.0,0.0,0.0,0.25,2.5,0.0,0.0,0.0,26.25,28.25,1.5,0.624381868132,0.0625,10.5145833333,2.5,14.7,12.025
3047,2013,Regular,8,DAL,Cole Beasley,WR,1,3,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,30,31,DET,0,0,0.333333333333,0.0,6.0,0.0,1.6,4.25,4.75,0.25,0.0,0.0,22.25,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.25,25.0,1.5,0.914285714286,0.03125,9.22916666666,0.0,25.2,10.4
3048,2013,Regular,8,DAL,Dez Bryant,WR,3,6,2,0,0,45,72,0,0,0,0,0,1,1,0,0,0,30,31,DET,0,12,0.5,0.4,24.0,1.0,22.3,6.25,10.75,1.0,0.0,0.0,45.0,92.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.25,25.0,6.0,0.597916666667,0.205357142857,14.4875,0.0,25.2,10.4
3049,2013,Regular,8,DAL,Terrance Williams,WR,2,10,1,0,0,54,64,0,0,0,0,0,1,5,0,0,0,30,31,DET,0,6,0.2,0.2,32.0,5.0,14.9,4.75,5.25,0.75,0.25,0.25,23.75,80.0,0.25,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,29.25,25.0,5.0,0.933035714286,0.178289057559,18.3065476191,0.5,25.2,10.4
3050,2013,Regular,8,DET,Jeremy Ross,WR,1,3,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,31,30,DAL,1,0,0.333333333333,0.0,7.0,0.0,1.7,1.0,2.5,0.0,0.0,0.0,6.0,7.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,32.0,0.0,0.416666666666,0.0,7.5,0.0,8.9,10.2
3051,2013,Regular,8,JAC,Cecil Shorts,WR,7,10,0,0,0,16,74,0,0,0,0,0,0,0,0,0,0,10,42,SF,1,0,0.7,0.0,10.5714285714,0.0,14.4,7.0,12.5,0.25,0.0,0.0,37.25,89.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,35.0,1.5,0.558012820513,0.075,12.8473214286,0.0,19.1,10.175
3052,2013,Regular,8,JAC,Justin Blackmon,WR,4,10,0,0,0,18,31,0,0,0,0,0,1,-1,0,0,0,10,42,SF,1,0,0.4,0.0,7.75,-1.0,7.0,7.75,12.75,0.5,0.0,0.0,63.5,115.75,0.25,0.0,0.0,0.0,0.0,0.25,2.75,0.0,0.0,0.0,16.25,32.75,3.0,0.59594017094,0.15,15.9011904762,2.75,19.1,10.175
3053,2013,Regular,8,SF,Anquan Boldin,WR,4,6,0,0,0,19,56,0,0,0,0,0,0,0,0,0,0,42,10,JAC,0,0,0.666666666667,0.0,14.0,0.0,9.6,3.75,6.75,0.25,0.0,0.0,15.0,53.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,12.75,1.5,0.563988095238,0.0428571428573,13.1583333333,0.0,28.3,17.275
3054,2013,Regular,8,CLE,Josh Gordon,WR,5,10,1,0,0,79,132,0,0,0,0,0,0,0,0,0,0,17,23,KC,0,6,0.5,0.352941176471,26.4,0.0,27.2,4.25,7.5,0.25,0.0,0.0,27.25,76.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,21.0,23.0,1.5,0.555555555556,0.0405405405405,16.9375,0.0,16.4,17.025
3055,2013,Regular,8,KC,Dexter McCluster,WR,7,10,1,0,0,27,67,1,0,0,0,0,1,5,0,0,0,23,17,CLE,1,6,0.7,0.260869565217,9.57142857143,5.0,19.2,2.75,4.75,0.0,0.0,0.0,20.0,32.25,0.0,0.0,0.0,0.0,0.25,1.0,1.25,0.0,0.0,0.0,24.5,11.5,1.5,0.5625,0.0483870967743,9.525,0.75,25.8,7.6
3056,2013,Regular,8,GB,Jordy Nelson,WR,7,8,2,0,0,72,123,0,0,0,0,0,0,0,0,0,0,44,31,MIN,0,12,0.875,0.272727272727,17.5714285714,0.0,34.3,5.5,8.0,0.5,0.0,0.0,17.75,82.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,18.25,3.0,0.709126984127,0.127334465195,16.16875,0.0,6.8,13.0333333333
3057,2013,Regular,8,GB,Myles White,WR,5,7,0,0,0,39,35,0,0,0,0,0,0,0,0,0,0,44,31,MIN,0,0,0.714285714286,0.0,7.0,0.0,8.5,1.0,2.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,13.0,0.0,0.5,0.0,9.0,0.0,6.8,13.0333333333
3058,2013,Regular,8,MIN,Cordarrelle Patterson,WR,2,3,0,0,0,16,26,0,0,0,1,0,0,0,0,0,0,31,44,GB,1,6,0.666666666667,0.193548387097,13.0,0.0,10.6,2.0,3.5,0.0,0.0,0.0,8.25,20.75,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,19.5,29.0,0.0,0.625,0.0,10.5833333333,0.5,1.3,15.5
3059,2013,Regular,8,MIA,Mike Wallace,WR,3,10,0,0,0,29,41,0,0,0,0,0,1,8,0,0,0,17,27,NE,0,0,0.3,0.0,13.6666666667,8.0,7.9,4.25,9.5,0.0,0.0,0.0,12.5,56.75,0.0,0.0,0.0,0.0,0.0,0.25,3.0,0.0,0.0,0.0,22.0,27.5,0.0,0.441517857143,0.0,12.3,3.0,11.7,14.35
3060,2013,Regular,8,MIA,Rishard Matthews,WR,3,6,0,0,0,11,30,0,0,0,0,0,0,0,0,0,0,17,27,NE,0,0,0.5,0.0,10.0,0.0,6.0,2.25,4.0,0.0,0.0,0.0,4.5,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.25,17.0,0.0,0.566666666667,0.0,11.5416666667,0.0,11.7,14.35
3061,2013,Regular,8,NE,Aaron Dobson,WR,4,5,1,0,0,11,60,0,0,0,0,0,0,0,0,0,0,27,17,MIA,1,6,0.8,0.222222222222,15.0,0.0,16.0,3.0,6.0,0.0,0.0,0.0,12.75,39.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25,23.25,0.0,0.465476190476,0.0,14.0833333333,0.0,20.2,8.575
