,season_year,season_type,week,team,full_name,position,receiving_rec,receiving_tar,receiving_tds,receiving_twopta,receiving_twoptm,receiving_yac,receiving_yds,fumbles_total,fumble_rec_tds,kicking_rec_tds,puntret_tds,kickret_tds,rushing_att,rushing_yds,rushing_tds,rushing_loss_yards,rushing_twoptm,team_score,opp_score,opp_team,h/a,total_points,rec_percentage,score_percentage,yds_per_rec,yds_per_rush,DK points,mean_receiving_rec_last_4_weeks,mean_receiving_tar_last_4_weeks,mean_receiving_tds_last_4_weeks,mean_receiving_twopta_last_4_weeks,mean_receiving_twoptm_last_4_weeks,mean_receiving_yac_last_4_weeks,mean_receiving_yds_last_4_weeks,mean_fumbles_total_last_4_weeks,mean_fumble_rec_tds_last_4_weeks,mean_kicking_rec_tds_last_4_weeks,mean_puntret_tds_last_4_weeks,mean_kickret_tds_last_4_weeks,mean_rushing_att_last_4_weeks,mean_rushing_yds_last_4_weeks,mean_rushing_tds_last_4_weeks,mean_rushing_loss_yards_last_4_weeks,mean_rushing_twoptm_last_4_weeks,mean_team_score_last_4_weeks,mean_opp_score_last_4_weeks,mean_total_points_last_4_weeks,mean_rec_percentage_last_4_weeks,mean_score_percentage_last_4_weeks,mean_yds_per_rec_last_4_weeks,mean_yds_per_rush_last_4_weeks,opp_fp_allowed_last_week,opp_fp_allowed_last_4_weeks
1381,2012,Regular,12,IND,Dwayne Allen,TE,3,6,0,0,0,17,36,0,0,0,0,0,0,0,0,0,0,20,13,BUF,1,0,0.5,0.0,12.0,0.0,6.6,4.5,6.25,0.0,0.0,0.0,26.25,57.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25,25.5,0.0,0.80064935065,0.0,13.375,0.0,,5.95
1382,2012,Regular,12,JAC,Marcedes Lewis,TE,4,6,0,0,0,15,56,0,0,0,0,0,0,0,0,0,0,24,19,TEN,1,0,0.666666666667,0.0,14.0,0.0,9.6,3.0,5.25,0.5,0.0,0.0,14.5,34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,31.25,3.0,0.613095238095,0.081081081081,11.5208333333,0.0,0.0,8.8
1383,2012,Regular,12,TEN,Jared Cook,TE,6,8,0,0,0,19,47,0,0,0,0,0,0,0,0,0,0,19,24,JAC,0,0,0.75,0.0,7.83333333333,0.0,10.7,6.0,8.25,0.25,0.0,0.0,33.75,93.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,20.75,1.5,0.704545454546,0.0652173913042,15.2465277778,0.0,0.0,6.975
1384,2012,Regular,12,DEN,Jacob Tamme,TE,4,7,1,0,0,21,48,0,0,0,0,0,0,0,0,0,0,17,9,KC,0,6,0.571428571429,0.352941176471,12.0,0.0,14.8,2.75,4.25,0.0,0.0,0.0,12.25,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.75,18.5,0.0,0.6375,0.0,9.0625,0.0,10.5,5.75
1385,2012,Regular,12,MIA,Anthony Fasano,TE,1,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,24,21,SEA,1,0,1.0,0.0,10.0,0.0,2.0,1.0,2.75,0.25,0.0,0.0,0.25,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.75,22.0,1.5,0.395833333333,0.05,6.0,0.0,0.0,15.275
1386,2012,Regular,12,NO,Jimmy Graham,TE,4,6,0,0,0,7,33,0,0,0,0,0,0,0,0,0,0,21,31,SF,1,0,0.666666666667,0.0,8.25,0.0,7.3,6.5,8.75,1.25,0.0,0.0,31.0,77.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.75,22.75,7.5,0.775568181818,0.296962163473,11.8226190476,0.0,11.7,5.225
1387,2012,Regular,12,SF,Delanie Walker,TE,3,3,0,0,0,24,81,0,0,0,0,0,0,0,0,0,0,31,21,NO,0,0,1.0,0.0,27.0,0.0,11.1,1.5,2.75,0.25,0.0,0.0,4.25,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.75,4.0,1.5,0.625,0.115384615385,13.875,0.0,13.3,9.65
1388,2012,Regular,12,NYG,Martellus Bennett,TE,3,3,0,0,0,11,44,0,0,0,0,0,0,0,0,0,0,38,10,GB,1,0,1.0,0.0,14.6666666667,0.0,7.4,2.0,3.0,0.0,0.0,0.0,12.75,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,21.25,0.0,0.75,0.0,7.5,0.0,0.0,9.725
1389,2012,Regular,12,NYJ,Jeff Cumberland,TE,3,3,0,0,0,2,19,0,0,0,0,0,0,0,0,0,0,19,49,NE,1,0,1.0,0.0,6.33333333333,0.0,4.9,2.0,2.75,0.25,0.0,0.0,6.75,19.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,24.75,1.5,0.825,0.0882352941178,10.1875,0.0,10.6,8.275
1390,2012,Regular,12,CAR,Gary Barnidge,TE,1,1,1,0,0,3,24,0,0,0,0,0,0,0,0,0,0,30,22,PHI,0,6,1.0,0.2,24.0,0.0,9.4,1.0,1.0,0.25,0.0,0.0,3.75,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.75,23.5,1.5,1.0,0.05,13.0,0.0,1.5,12.1
1391,2012,Regular,12,CAR,Greg Olsen,TE,4,5,0,0,0,27,50,0,0,0,0,0,0,0,0,0,0,30,22,PHI,0,0,0.8,0.0,12.5,0.0,9.0,4.75,7.5,0.5,0.0,0.0,21.0,53.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,24.75,3.0,0.597222222222,0.214285714286,12.4,0.0,1.5,12.1
1392,2012,Regular,12,PHI,Brent Celek,TE,2,3,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,22,30,CAR,1,0,0.666666666667,0.0,9.5,0.0,3.9,4.0,6.25,0.0,0.0,0.0,13.75,38.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.75,31.75,0.0,0.695138888889,0.0,9.7,0.0,0.0,5.225
1393,2012,Regular,12,BAL,Dennis Pitta,TE,6,9,1,0,0,11,42,0,0,0,0,0,0,0,0,0,0,16,13,SD,0,6,0.666666666667,0.375,7.0,0.0,16.2,3.25,4.25,0.25,0.0,0.0,15.25,34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,22.0,1.5,0.822916666667,0.0272727272727,10.375,0.0,6.0,9.25
1394,2012,Regular,12,SD,Antonio Gates,TE,2,2,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,13,16,BAL,1,0,1.0,0.0,6.5,0.0,3.3,2.75,4.0,0.5,0.0,0.0,3.5,32.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,3.0,0.7,0.110887096774,11.0208333333,0.0,0.0,3.725
1395,2012,Regular,12,TB,Luke Stocker,TE,1,2,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,23,24,ATL,1,0,0.5,0.0,5.0,0.0,1.5,1.0,1.5,0.0,0.0,0.0,6.0,12.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.75,28.75,0.0,0.75,0.0,12.75,0.0,0.0,7.55
1396,2012,Regular,13,NO,Jimmy Graham,TE,4,6,0,0,0,18,59,0,0,0,0,0,0,0,0,0,0,13,23,ATL,0,0,0.666666666667,0.0,14.75,0.0,9.9,6.25,7.75,1.0,0.0,0.0,26.5,70.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,22.0,6.0,0.817234848485,0.18981930633,10.7351190476,0.0,,14.1
1397,2012,Regular,13,BAL,Dennis Pitta,TE,1,3,0,0,0,15,19,0,0,0,0,0,0,0,0,0,0,20,23,PIT,1,0,0.333333333333,0.0,19.0,0.0,2.9,3.5,4.5,0.5,0.0,0.0,13.0,36.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.25,14.5,3.0,0.833333333334,0.121022727273,10.475,0.0,,4.225
1398,2012,Regular,13,JAC,Marcedes Lewis,TE,4,7,0,0,0,42,68,0,0,0,0,0,0,0,0,0,0,18,34,BUF,0,0,0.571428571429,0.0,17.0,0.0,10.8,3.5,5.0,0.5,0.0,0.0,12.25,43.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.25,30.0,3.0,0.708333333334,0.081081081081,12.3958333333,0.0,,8.625
1399,2012,Regular,13,DAL,Jason Witten,TE,6,8,0,0,0,30,108,0,0,0,0,0,0,0,0,0,0,38,33,PHI,1,0,0.75,0.0,18.0,0.0,19.8,7.75,10.25,0.0,0.0,0.0,18.75,55.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.25,25.0,0.0,0.7875,0.0,7.16716269841,0.0,,16.2
1400,2012,Regular,13,DAL,John Phillips,TE,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38,33,PHI,1,0,1.0,0.0,0.0,0.0,1.0,1.75,2.0,0.25,0.0,0.0,1.25,12.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,30.0,1.5,0.875,0.0625,7.91666666667,0.0,,16.2
1401,2012,Regular,13,PHI,Brent Celek,TE,7,8,0,0,0,48,73,0,0,0,0,0,0,0,0,0,0,33,38,DAL,0,0,0.875,0.0,10.4285714286,0.0,14.3,3.75,5.75,0.0,0.0,0.0,11.5,34.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,31.75,0.0,0.711805555556,0.0,9.40833333333,0.0,,12.975
1402,2012,Regular,13,PHI,Clay Harbor,TE,1,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,33,38,DAL,0,0,0.5,0.0,3.0,0.0,1.3,1.25,1.5,0.0,0.0,0.0,4.0,15.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.75,18.5,0.0,0.875,0.0,13.25,0.0,,12.975
1403,2012,Regular,13,DEN,Jacob Tamme,TE,9,13,0,0,0,29,89,0,0,0,0,0,0,0,0,0,0,31,23,TB,1,0,0.692307692308,0.0,9.88888888889,0.0,17.9,3.0,5.0,0.25,0.0,0.0,10.5,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,17.25,1.5,0.592857142857,0.0882352941178,9.3125,0.0,0.0,15.4
1404,2012,Regular,13,TB,Luke Stocker,TE,2,2,0,0,0,10,19,0,0,0,0,0,0,0,0,0,0,23,31,DEN,0,0,1.0,0.0,9.5,0.0,3.9,1.0,1.5,0.0,0.0,0.0,6.0,12.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.75,28.75,0.0,0.75,0.0,12.75,0.0,0.0,8.275
1405,2012,Regular,13,IND,Coby Fleener,TE,1,2,1,0,0,1,26,0,0,0,0,0,0,0,0,0,0,35,33,DET,0,6,0.5,0.171428571429,26.0,0.0,9.6,2.25,3.25,0.25,0.0,0.0,5.25,27.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,23.5,1.5,0.708333333334,0.0428571428573,14.25,0.0,0.0,8.175
1406,2012,Regular,13,IND,Dwayne Allen,TE,2,5,0,0,0,46,50,0,0,0,0,0,0,0,0,0,0,35,33,DET,0,0,0.4,0.0,25.0,0.0,7.0,4.25,6.5,0.0,0.0,0.0,23.25,52.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,25.5,0.0,0.72564935065,0.0,12.875,0.0,0.0,8.175
1407,2012,Regular,13,MIN,Kyle Rudolph,TE,6,8,1,0,0,22,51,0,0,0,0,0,0,0,0,0,0,14,23,GB,0,6,0.75,0.428571428571,8.5,0.0,17.1,5.0,7.75,0.75,0.25,0.25,27.75,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.75,31.5,5.0,0.719696969697,0.271040723982,9.49404761905,0.0,,6.125
1408,2012,Regular,13,CAR,Greg Olsen,TE,1,4,1,0,0,33,47,0,0,0,0,0,0,0,0,0,0,21,27,KC,0,6,0.25,0.285714285714,47.0,0.0,11.7,5.0,7.5,0.5,0.0,0.0,27.0,60.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,24.5,3.0,0.647222222222,0.214285714286,13.6083333333,0.0,,11.775
1409,2012,Regular,13,MIA,Anthony Fasano,TE,1,3,0,0,0,9,14,0,0,0,0,0,0,0,0,0,0,16,23,NE,1,0,0.333333333333,0.0,14.0,0.0,2.4,1.0,2.5,0.0,0.0,0.0,0.25,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.25,25.0,0.0,0.520833333333,0.0,7.5,0.0,,4.8
1410,2012,Regular,13,ARI,Rob Housler,TE,4,6,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,6,7,NYJ,0,0,0.666666666667,0.0,3.75,0.0,5.5,5.5,8.0,0.0,0.0,0.0,23.75,55.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.75,26.75,0.0,0.699278499279,0.0,10.0125,0.0,0.0,3.725
1411,2012,Regular,13,NYJ,Jeff Cumberland,TE,2,4,1,0,0,7,25,0,0,0,0,0,0,0,0,0,0,7,6,ARI,1,6,0.5,0.857142857143,12.5,0.0,10.5,1.75,2.25,0.25,0.0,0.0,4.0,20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.25,28.5,1.5,0.875,0.0882352941178,10.7083333333,0.0,19.8,12.975
1412,2012,Regular,13,CLE,Benjamin Watson,TE,6,9,0,0,0,49,80,0,0,0,0,0,0,0,0,0,0,20,17,OAK,0,0,0.666666666667,0.0,13.3333333333,0.0,14.0,2.5,4.5,0.5,0.0,0.0,11.5,27.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,17.0,3.0,0.604166666667,0.15,11.3541666667,0.0,10.4,12.85
1413,2012,Regular,13,CLE,Jordan Cameron,TE,2,5,0,0,0,22,30,0,0,0,0,0,0,0,0,0,0,20,17,OAK,0,0,0.4,0.0,15.0,0.0,5.0,1.5,2.5,0.25,0.0,0.0,1.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,15.25,1.5,0.729166666667,0.075,10.25,0.0,10.4,12.85
1414,2012,Regular,13,OAK,Brandon Myers,TE,14,15,1,0,0,35,130,0,0,0,0,0,0,0,0,0,0,17,20,CLE,1,6,0.933333333333,0.352941176471,9.28571428571,0.0,36.0,6.0,9.0,0.75,0.0,0.0,16.75,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.75,42.25,4.5,0.690750915751,0.181985294118,8.83541666667,0.0,0.0,10.25
1415,2012,Regular,13,CIN,Jermaine Gresham,TE,4,6,1,0,0,14,35,1,0,0,0,0,0,0,0,0,0,20,13,SD,0,6,0.666666666667,0.3,8.75,0.0,12.5,4.75,6.0,0.5,0.0,0.0,31.75,58.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,3.0,0.8125,0.092504743833,11.1875,0.0,,8.625
1416,2012,Regular,13,SD,Antonio Gates,TE,6,8,0,0,0,8,49,0,0,0,0,0,0,0,0,0,0,13,20,CIN,1,0,0.75,0.0,8.16666666667,0.0,10.9,2.75,3.5,0.5,0.0,0.0,4.0,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.75,23.25,3.0,0.825,0.110887096774,10.8958333333,0.0,,4.2
1417,2012,Regular,13,SF,Delanie Walker,TE,1,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,13,16,STL,0,0,0.5,0.0,7.0,0.0,1.7,1.75,2.5,0.25,0.0,0.0,10.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,9.25,1.5,0.75,0.115384615385,16.75,0.0,6.3,15.625
1418,2012,Regular,13,SF,Vernon Davis,TE,2,3,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,13,16,STL,0,0,0.666666666667,0.0,7.5,0.0,3.5,4.75,7.5,0.25,0.0,0.0,31.5,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,17.0,1.5,0.580555555555,0.075,18.0625,0.0,6.3,15.625
1419,2012,Regular,13,STL,Lance Kendricks,TE,3,5,0,0,0,13,32,0,0,0,0,0,0,0,0,0,0,16,13,SF,1,0,0.6,0.0,10.6666666667,0.0,6.2,2.5,3.5,0.25,0.0,0.0,11.75,32.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,28.25,1.5,0.75,0.0483870967743,17.0,0.0,,10.75
1420,2012,Regular,13,TEN,Jared Cook,TE,4,12,0,0,0,1,51,0,0,0,0,0,0,0,0,0,0,10,24,HOU,1,0,0.333333333333,0.0,12.75,0.0,9.1,3.0,5.0,0.25,0.0,0.0,7.0,31.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.25,24.25,1.5,0.558333333333,0.0405405405405,12.9583333333,0.0,0.0,13.65
1421,2012,Regular,13,NYG,Martellus Bennett,TE,5,7,1,0,0,30,82,0,0,0,0,0,0,0,0,0,0,16,17,WAS,0,6,0.714285714286,0.375,16.4,0.0,19.2,3.5,5.5,0.0,0.0,0.0,9.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,22.25,0.0,0.715277777778,0.0,11.125,0.0,,6.925
1422,2012,Regular,13,WAS,Logan Paulsen,TE,1,3,0,0,0,6,11,0,0,0,0,0,0,0,0,0,0,17,16,NYG,1,0,0.333333333333,0.0,11.0,0.0,2.1,3.0,4.5,0.25,0.0,0.0,9.75,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,21.25,1.5,0.739583333334,0.0483870967743,11.2625,0.0,0.0,3.525
1423,2012,Regular,14,BUF,Lee Smith,TE,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12,15,STL,1,6,1.0,0.5,2.0,0.0,7.2,1.0,1.0,0.5,0.0,0.0,1.25,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,30.0,3.0,1.0,0.240384615385,3.25,0.0,37.7,4.825
1424,2012,Regular,14,STL,Lance Kendricks,TE,3,8,0,0,0,13,36,0,0,0,0,0,0,0,0,0,0,15,12,BUF,0,0,0.375,0.0,12.0,0.0,6.6,2.25,3.75,0.25,0.0,0.0,13.25,32.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.25,1.5,0.65,0.0483870967743,17.6666666667,0.0,,7.825
1425,2012,Regular,14,CAR,Gary Barnidge,TE,1,1,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,30,20,ATL,1,0,1.0,0.0,6.0,0.0,1.6,1.0,1.0,0.25,0.0,0.0,5.75,12.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.75,22.75,1.5,1.0,0.05,12.75,0.0,,10.7
1426,2012,Regular,14,CAR,Greg Olsen,TE,4,5,1,0,0,6,55,0,0,0,0,0,0,0,0,0,0,30,20,ATL,1,6,0.8,0.2,13.75,0.0,15.5,4.0,6.25,0.75,0.0,0.0,30.5,60.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,28.0,4.5,0.570833333333,0.285714285714,22.9583333333,0.0,,10.7
1427,2012,Regular,14,CIN,Jermaine Gresham,TE,4,7,0,0,0,20,43,0,0,0,0,0,0,0,0,0,0,19,20,DAL,1,0,0.571428571429,0.0,10.75,0.0,8.3,4.25,5.5,0.75,0.0,0.0,19.0,40.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.25,10.5,4.5,0.791666666667,0.167504743833,8.875,0.0,,11.0
1428,2012,Regular,14,DAL,James Hanna,TE,1,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,20,19,CIN,0,0,0.5,0.0,3.0,0.0,1.3,1.0,1.5,0.0,0.0,0.0,4.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,18.0,0.0,0.75,0.0,6.5,0.0,1.7,10.775
1429,2012,Regular,14,DAL,Jason Witten,TE,4,4,0,0,0,25,62,0,0,0,0,0,0,0,0,0,0,20,19,CIN,0,0,1.0,0.0,15.5,0.0,10.2,7.5,10.25,0.0,0.0,0.0,22.75,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,28.5,0.0,0.75625,0.0,9.84573412698,0.0,1.7,10.775
1430,2012,Regular,14,CLE,Benjamin Watson,TE,3,5,0,0,0,20,43,0,0,0,0,0,0,0,0,0,0,30,7,KC,1,0,0.6,0.0,14.3333333333,0.0,7.3,3.75,5.75,0.5,0.0,0.0,20.5,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,19.75,3.0,0.708333333334,0.15,11.1875,0.0,7.7,15.175
1431,2012,Regular,14,CLE,Jordan Cameron,TE,1,2,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,30,7,KC,1,0,0.5,0.0,10.0,0.0,2.0,1.5,3.0,0.25,0.0,0.0,4.25,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,13.5,1.5,0.6625,0.075,9.25,0.0,7.7,15.175
1432,2012,Regular,14,IND,Coby Fleener,TE,1,4,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,27,23,TEN,1,0,0.25,0.0,9.0,0.0,1.9,2.25,3.25,0.25,0.0,0.0,5.25,27.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,23.5,1.5,0.708333333334,0.0428571428573,14.25,0.0,0.0,15.1
1433,2012,Regular,14,IND,Dwayne Allen,TE,1,3,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,27,23,TEN,1,0,0.333333333333,0.0,11.0,0.0,2.1,3.25,6.0,0.0,0.0,0.0,23.75,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,28.75,0.0,0.611363636364,0.0,16.0,0.0,0.0,15.1
1434,2012,Regular,14,TEN,Jared Cook,TE,3,3,1,0,0,7,20,0,0,0,0,0,0,0,0,0,0,23,27,IND,0,6,1.0,0.260869565217,6.66666666667,0.0,11.0,3.25,7.0,0.25,0.0,0.0,4.0,32.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,25.5,1.5,0.454166666666,0.0405405405405,12.3958333333,0.0,0.0,12.45
1435,2012,Regular,14,JAC,Marcedes Lewis,TE,1,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,17,NYJ,1,0,0.25,0.0,4.0,0.0,1.4,3.5,5.25,0.5,0.0,0.0,17.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.25,30.75,3.0,0.684523809524,0.081081081081,14.0833333333,0.0,9.1,7.4
1436,2012,Regular,14,NYJ,Jeff Cumberland,TE,1,2,0,0,0,16,37,0,0,0,0,0,0,0,0,0,0,17,10,JAC,0,0,0.5,0.0,37.0,0.0,4.7,1.75,2.25,0.25,0.0,0.0,4.25,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.75,24.25,1.5,0.875,0.214285714286,7.45833333333,0.0,0.0,16.325
1437,2012,Regular,14,CHI,Kellen Davis,TE,3,8,0,0,0,19,25,0,0,0,0,0,0,0,0,0,0,14,21,MIN,0,0,0.375,0.0,8.33333333333,0.0,5.5,1.75,4.75,0.0,0.0,0.0,8.0,16.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.75,19.0,0.0,0.45625,0.0,9.83333333333,0.0,0.0,4.2
1438,2012,Regular,14,NO,Jimmy Graham,TE,5,10,0,0,0,19,56,0,0,0,0,0,0,0,0,0,0,27,52,NYG,0,0,0.5,0.0,11.2,0.0,10.6,5.25,6.5,0.75,0.0,0.0,24.0,66.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.75,24.5,4.5,0.802083333334,0.136247877759,12.1726190476,0.0,2.9,15.625
1439,2012,Regular,14,NYG,Martellus Bennett,TE,5,8,1,0,0,6,32,0,0,0,0,0,0,0,0,0,0,52,27,NO,1,6,0.625,0.115384615385,6.4,0.0,14.2,3.75,5.75,0.25,0.0,0.0,14.75,50.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.75,20.5,1.5,0.727182539683,0.09375,13.4125,0.0,0.0,8.7
1440,2012,Regular,14,DEN,Jacob Tamme,TE,2,4,0,0,0,7,24,0,0,0,0,0,0,0,0,0,0,26,13,OAK,0,0,0.5,0.0,12.0,0.0,4.4,4.5,7.25,0.25,0.0,0.0,17.5,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,17.25,1.5,0.578434065934,0.0882352941178,10.2847222222,0.0,19.8,14.0
1441,2012,Regular,14,OAK,Brandon Myers,TE,1,2,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,13,26,DEN,1,0,0.5,0.0,7.0,0.0,1.7,7.5,9.5,0.5,0.0,0.0,19.25,69.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,36.75,3.0,0.770238095238,0.176470588236,9.3130952381,0.0,,9.525
1442,2012,Regular,14,SD,Antonio Gates,TE,3,8,0,0,0,7,31,0,0,0,0,0,0,0,0,0,0,34,24,PIT,0,0,0.375,0.0,10.3333333333,0.0,6.1,3.5,4.75,0.25,0.0,0.0,5.5,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.25,25.0,1.5,0.7625,0.0625,9.35416666667,0.0,,11.05
1443,2012,Regular,14,ARI,Rob Housler,TE,7,10,0,0,0,20,36,0,0,0,0,0,0,0,0,0,0,0,58,SEA,0,0,0.7,0.0,5.14285714286,0.0,10.6,5.25,7.75,0.0,0.0,0.0,17.25,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.75,23.25,0.0,0.687373737374,0.0,8.25,0.0,0.0,4.725
1444,2012,Regular,14,MIA,Anthony Fasano,TE,2,4,1,0,0,1,9,0,0,0,0,0,0,0,0,0,0,13,27,SF,0,6,0.5,0.461538461538,4.5,0.0,8.9,1.0,2.25,0.0,0.0,0.0,2.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.25,25.0,0.0,0.541666666666,0.0,9.0,0.0,14.5,6.325
1445,2012,Regular,14,SF,Delanie Walker,TE,1,1,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,27,13,MIA,1,0,1.0,0.0,20.0,0.0,3.0,1.75,2.75,0.0,0.0,0.0,8.0,33.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,11.75,0.0,0.625,0.0,15.5,0.0,0.0,10.775
